supplier_code,supplier_name_code,supplier_category,id_produto,cod_artigo,des_artigo,des_produto,product_category,des_linha,des_colecao,val_custo_inicial,qtd_estoque,ultima_venda,velocidade_diaria,coverage_days
M&S FASHION,M&S FASHION,Geral,34769,C1860,TRICOT GOLA CARECA - BRS1750,TRICOT ML,VESTUARIO,CASUAL,INVERNO - 2019,,8.0,,,0.0
M&S FASHION,M&S FASHION,Geral,31760,C1835,TRICOT ML CANELADA SHOCKER - BRS1727,TRICOT ML,VESTUARIO,CASUAL,INVERNO - 2019,,2.0,,,0.0
M&S FASHION,M&S FASHION,Geral,31747,C1833,TRICOT ML CANELADA GOLA ALTA - BRS1725,TRICOT ML,VESTUARIO,CASUAL,INVERNO - 2019,,2.0,,,0.0
M&S FASHION,M&S FASHION,Geral,16871,C1359,MACACÃO FLORAL BOTOES - BRS1517,MACACAO,VESTUARIO,CASUAL,VERAO - 2019,,1.0,,,0.0
M&S FASHION,M&S FASHION,Geral,16872,C1359,MACACÃO FLORAL BOTOES - BRS1517,MACACAO,VESTUARIO,CASUAL,VERAO - 2019,,1.0,,,0.0
M&S FASHION,M&S FASHION,Geral,16873,C1359,MACACÃO FLORAL BOTOES - BRS1517,MACACAO,VESTUARIO,CASUAL,VERAO - 2019,,1.0,,,0.0
M&S FASHION,M&S FASHION,Geral,31746,C1833,TRICOT ML CANELADA GOLA ALTA - BRS1725,TRICOT ML,VESTUARIO,CASUAL,INVERNO - 2019,,1.0,,,0.0
MARIA XIQUE,MARIA XIQUE,Geral,18231,C2174,BLUSA FOLHAGEM LACINHO - BRS1860,BLUSA MC,VESTUARIO,BASICO,VERAO - 2020,,8.0,2020-05-04,0.011111111111111112,720.0
MARIA XIQUE,MARIA XIQUE,Geral,21144,C2441,REGATA LARGA FOLHA GRAV - BRS2020,REGATA LARGA,VESTUARIO,BASICO,VERAO - 2020,,25.0,2020-05-09,0.011111111111111112,2250.0
MARIA XIQUE,MARIA XIQUE,Geral,21143,C2441,REGATA LARGA FOLHA GRAV - BRS2020,REGATA LARGA,VESTUARIO,BASICO,VERAO - 2020,,25.0,2020-05-09,0.011111111111111112,2250.0
MARIA XIQUE,MARIA XIQUE,Geral,18256,C2177,BLUSA LISA BOTAO - BRS1863,BLUSA MC,VESTUARIO,BASICO,VERAO - 2020,,4.0,2020-05-14,0.011111111111111112,360.0
MARIA XIQUE,MARIA XIQUE,Geral,18243,C2175,BLUSA AMARRAR LARGO FOLHAGEM -  BRS1861,BLUSA MC,VESTUARIO,BASICO,VERAO - 2020,,1.0,,,0.0
MARIA XIQUE,MARIA XIQUE,Geral,18253,C2177,BLUSA LISA BOTAO - BRS1863,BLUSA MC,VESTUARIO,BASICO,VERAO - 2020,,6.0,,,0.0
MARIA XIQUE,MARIA XIQUE,Geral,18236,C2175,BLUSA AMARRAR LARGO FOLHAGEM -  BRS1861,BLUSA MC,VESTUARIO,BASICO,VERAO - 2020,,7.0,,,0.0
MARIA XIQUE,MARIA XIQUE,Geral,24768,C1870,BLUSA MANGA ABERTA FLORAL - BRS1756,BLUSA MC,VESTUARIO,CASUAL,VERAO - 2020,,1.0,,,0.0
MARIA XIQUE,MARIA XIQUE,Geral,18237,C2174,BLUSA FOLHAGEM LACINHO - BRS1860,BLUSA MC,VESTUARIO,BASICO,VERAO - 2020,,4.0,,,0.0
MARIA XIQUE,MARIA XIQUE,Geral,18238,C2175,BLUSA AMARRAR LARGO FOLHAGEM -  BRS1861,BLUSA MC,VESTUARIO,BASICO,VERAO - 2020,,6.0,,,0.0
MARIA XIQUE,MARIA XIQUE,Geral,18239,C2175,BLUSA AMARRAR LARGO FOLHAGEM -  BRS1861,BLUSA MC,VESTUARIO,BASICO,VERAO - 2020,,5.0,,,0.0
MARIA XIQUE,MARIA XIQUE,Geral,24776,C1872,REGATA GEO FLORAL - BRS1758,REGATA FINA,VESTUARIO,CASUAL,VERAO - 2020,,4.0,,,0.0
MARIA XIQUE,MARIA XIQUE,Geral,24777,C1872,REGATA GEO FLORAL - BRS1758,REGATA FINA,VESTUARIO,CASUAL,VERAO - 2020,,1.0,,,0.0
MARIA XIQUE,MARIA XIQUE,Geral,24781,C1872,REGATA GEO FLORAL - BRS1758,REGATA FINA,VESTUARIO,CASUAL,VERAO - 2020,,1.0,,,0.0
MARIA XIQUE,MARIA XIQUE,Geral,18235,C2174,BLUSA FOLHAGEM LACINHO - BRS1860,BLUSA MC,VESTUARIO,BASICO,VERAO - 2020,,2.0,,,0.0
MARIA XIQUE,MARIA XIQUE,Geral,24788,C1874,BLUSA MANGA 3/4 FOL. CIRC. - BRS1760,BLUSA MC,VESTUARIO,CASUAL,VERAO - 2020,,2.0,,,0.0
MARIA XIQUE,MARIA XIQUE,Geral,18240,C2174,BLUSA FOLHAGEM LACINHO - BRS1860,BLUSA MC,VESTUARIO,BASICO,VERAO - 2020,,4.0,,,0.0
MARIA XIQUE,MARIA XIQUE,Geral,18241,C2174,BLUSA FOLHAGEM LACINHO - BRS1860,BLUSA MC,VESTUARIO,BASICO,VERAO - 2020,,8.0,,,0.0
MARIA XIQUE,MARIA XIQUE,Geral,33943,C2439,BLUSA LISTRA FOLHAS - BRS2018,BLUSA MC,VESTUARIO,BASICO,VERAO - 2020,,20.0,,,0.0
MARIA XIQUE,MARIA XIQUE,Geral,18234,C2174,BLUSA FOLHAGEM LACINHO - BRS1860,BLUSA MC,VESTUARIO,BASICO,VERAO - 2020,,5.0,,,0.0
MARIA XIQUE,MARIA XIQUE,Geral,18233,C2174,BLUSA FOLHAGEM LACINHO - BRS1860,BLUSA MC,VESTUARIO,BASICO,VERAO - 2020,,4.0,,,0.0
MARIA XIQUE,MARIA XIQUE,Geral,18232,C2174,BLUSA FOLHAGEM LACINHO - BRS1860,BLUSA MC,VESTUARIO,BASICO,VERAO - 2020,,9.0,,,0.0
MARIA XIQUE,MARIA XIQUE,Geral,24773,C1871,BLUSA MC FLORAL ZIG ZAG - BRS1757,BLUSA MC,VESTUARIO,CASUAL,VERAO - 2020,,1.0,,,0.0
MARIA XIQUE,MARIA XIQUE,Geral,24787,C1873,BLUSA FOLHAGEM AMARRAR COSTA - BRS1759,BLUSA MC,VESTUARIO,CASUAL,VERAO - 2020,,1.0,,,0.0
MARIA XIQUE,MARIA XIQUE,Geral,24770,C1870,BLUSA MANGA ABERTA FLORAL - BRS1756,BLUSA MC,VESTUARIO,CASUAL,VERAO - 2020,,2.0,,,0.0
MARIA XIQUE,MARIA XIQUE,Geral,24789,C1874,BLUSA MANGA 3/4 FOL. CIRC. - BRS1760,BLUSA MC,VESTUARIO,CASUAL,VERAO - 2020,,2.0,,,0.0
MARIA XIQUE,MARIA XIQUE,Geral,16689,C1936,BLUSA MC AMPLA AMARRAR - BRS1790,BLUSA MC,VESTUARIO,CASUAL,VERAO - 2020,,3.0,,,0.0
MARIA XIQUE,MARIA XIQUE,Geral,16690,C1936,BLUSA MC AMPLA AMARRAR - BRS1790,BLUSA MC,VESTUARIO,CASUAL,VERAO - 2020,,1.0,,,0.0
MARIA XIQUE,MARIA XIQUE,Geral,24780,C1872,REGATA GEO FLORAL - BRS1758,REGATA FINA,VESTUARIO,CASUAL,VERAO - 2020,,2.0,,,0.0
MARIA XIQUE,MARIA XIQUE,Geral,24767,C1870,BLUSA MANGA ABERTA FLORAL - BRS1756,BLUSA MC,VESTUARIO,CASUAL,VERAO - 2020,,8.0,,,0.0
MARIA XIQUE,MARIA XIQUE,Geral,24785,C1873,BLUSA FOLHAGEM AMARRAR COSTA - BRS1759,BLUSA MC,VESTUARIO,CASUAL,VERAO - 2020,,1.0,,,0.0
MARIA XIQUE,MARIA XIQUE,Geral,24784,C1872,REGATA GEO FLORAL - BRS1758,REGATA FINA,VESTUARIO,CASUAL,VERAO - 2020,,1.0,,,0.0
MARIA XIQUE,MARIA XIQUE,Geral,24779,C1872,REGATA GEO FLORAL - BRS1758,REGATA FINA,VESTUARIO,CASUAL,VERAO - 2020,,1.0,,,0.0
MARIA XIQUE,MARIA XIQUE,Geral,18257,C2177,BLUSA LISA BOTAO - BRS1863,BLUSA MC,VESTUARIO,BASICO,VERAO - 2020,,1.0,,,0.0
MARIA XIQUE,MARIA XIQUE,Geral,18255,C2177,BLUSA LISA BOTAO - BRS1863,BLUSA MC,VESTUARIO,BASICO,VERAO - 2020,,3.0,,,0.0
MARIA XIQUE,MARIA XIQUE,Geral,20745,C1916,REGATA AMARRAR FRONTAL - BRS1780,REGATA LARGA,VESTUARIO,BASICO,VERAO - 2020,,1.0,,,0.0
MARIA XIQUE,MARIA XIQUE,Geral,20746,C1916,REGATA AMARRAR FRONTAL - BRS1780,REGATA LARGA,VESTUARIO,BASICO,VERAO - 2020,,5.0,,,0.0
MARIA XIQUE,MARIA XIQUE,Geral,20747,C1916,REGATA AMARRAR FRONTAL - BRS1780,REGATA LARGA,VESTUARIO,BASICO,VERAO - 2020,,3.0,,,0.0
MARIA XIQUE,MARIA XIQUE,Geral,20749,C1916,REGATA AMARRAR FRONTAL - BRS1780,REGATA LARGA,VESTUARIO,BASICO,VERAO - 2020,,1.0,,,0.0
MARIA XIQUE,MARIA XIQUE,Geral,20751,C1916,REGATA AMARRAR FRONTAL - BRS1780,REGATA LARGA,VESTUARIO,BASICO,VERAO - 2020,,2.0,,,0.0
MARIA XIQUE,MARIA XIQUE,Geral,20757,C1918,REGATA ALTA CORRENTE - BRS1782,REGATA LARGA,VESTUARIO,BASICO,VERAO - 2020,,1.0,,,0.0
MARIA XIQUE,MARIA XIQUE,Geral,20758,C1918,REGATA ALTA CORRENTE - BRS1782,REGATA LARGA,VESTUARIO,BASICO,VERAO - 2020,,1.0,,,0.0
MARIA XIQUE,MARIA XIQUE,Geral,18242,C2174,BLUSA FOLHAGEM LACINHO - BRS1860,BLUSA MC,VESTUARIO,BASICO,VERAO - 2020,,3.0,,,0.0
MARIA XIQUE,MARIA XIQUE,Geral,33936,C2438,REGATA ALC BOTOES - BRS2017,REGATA FINA,VESTUARIO,BASICO,VERAO - 2020,,5.0,,,0.0
MARIA XIQUE,MARIA XIQUE,Geral,33937,C2438,REGATA ALC BOTOES - BRS2017,REGATA FINA,VESTUARIO,BASICO,VERAO - 2020,,11.0,,,0.0
MARIA XIQUE,MARIA XIQUE,Geral,33938,C2438,REGATA ALC BOTOES - BRS2017,REGATA FINA,VESTUARIO,BASICO,VERAO - 2020,,12.0,,,0.0
MARIA XIQUE,MARIA XIQUE,Geral,33939,C2438,REGATA ALC BOTOES - BRS2017,REGATA FINA,VESTUARIO,BASICO,VERAO - 2020,,2.0,,,0.0
MARIA XIQUE,MARIA XIQUE,Geral,18254,C2177,BLUSA LISA BOTAO - BRS1863,BLUSA MC,VESTUARIO,BASICO,VERAO - 2020,,2.0,,,0.0
MARIA XIQUE,MARIA XIQUE,Geral,24772,C1870,BLUSA MANGA ABERTA FLORAL - BRS1756,BLUSA MC,VESTUARIO,CASUAL,VERAO - 2020,,1.0,,,0.0
MARIA XIQUE,MARIA XIQUE,Geral,21133,C2439,BLUSA LISTRA FOLHAS - BRS2018,BLUSA MC,VESTUARIO,BASICO,VERAO - 2020,,20.0,,,0.0
MARIA XIQUE,MARIA XIQUE,Geral,21134,C2439,BLUSA LISTRA FOLHAS - BRS2018,BLUSA MC,VESTUARIO,BASICO,VERAO - 2020,,20.0,,,0.0
MARIA XIQUE,MARIA XIQUE,Geral,21135,C2439,BLUSA LISTRA FOLHAS - BRS2018,BLUSA MC,VESTUARIO,BASICO,VERAO - 2020,,17.0,,,0.0
MARIA XIQUE,MARIA XIQUE,Geral,21136,C2439,BLUSA LISTRA FOLHAS - BRS2018,BLUSA MC,VESTUARIO,BASICO,VERAO - 2020,,16.0,,,0.0
MARIA XIQUE,MARIA XIQUE,Geral,21137,C2439,BLUSA LISTRA FOLHAS - BRS2018,BLUSA MC,VESTUARIO,BASICO,VERAO - 2020,,2.0,,,0.0
MARIA XIQUE,MARIA XIQUE,Geral,21138,C2439,BLUSA LISTRA FOLHAS - BRS2018,BLUSA MC,VESTUARIO,BASICO,VERAO - 2020,,2.0,,,0.0
MARIA XIQUE,MARIA XIQUE,Geral,21139,C2439,BLUSA LISTRA FOLHAS - BRS2018,BLUSA MC,VESTUARIO,BASICO,VERAO - 2020,,2.0,,,0.0
MARIA XIQUE,MARIA XIQUE,Geral,21140,C2440,REGATA ALC LARGA NÓ- BRS2019,REGATA LARGA,VESTUARIO,BASICO,VERAO - 2020,,8.0,,,0.0
MARIA XIQUE,MARIA XIQUE,Geral,21141,C2440,REGATA ALC LARGA NÓ- BRS2019,REGATA LARGA,VESTUARIO,BASICO,VERAO - 2020,,11.0,,,0.0
MARIA XIQUE,MARIA XIQUE,Geral,21142,C2440,REGATA ALC LARGA NÓ- BRS2019,REGATA LARGA,VESTUARIO,BASICO,VERAO - 2020,,9.0,,,0.0
MARIA XIQUE,MARIA XIQUE,Geral,21145,C2441,REGATA LARGA FOLHA GRAV - BRS2020,REGATA LARGA,VESTUARIO,BASICO,VERAO - 2020,,24.0,,,0.0
MARIA XIQUE,MARIA XIQUE,Geral,33940,C2438,REGATA ALC BOTOES - BRS2017,REGATA FINA,VESTUARIO,BASICO,VERAO - 2020,,10.0,,,0.0
MARIA XIQUE,MARIA XIQUE,Geral,33941,C2438,REGATA ALC BOTOES - BRS2017,REGATA FINA,VESTUARIO,BASICO,VERAO - 2020,,10.0,,,0.0
MARIA XIQUE,MARIA XIQUE,Geral,33942,C2439,BLUSA LISTRA FOLHAS - BRS2018,BLUSA MC,VESTUARIO,BASICO,VERAO - 2020,,20.0,,,0.0
MARIA XIQUE,MARIA XIQUE,Geral,16322,C1917,BLUSA MC BBDO MANGA - BRS1781,BLUSA MC,VESTUARIO,BASICO,VERAO - 2020,,10.0,,,0.0
MARIA XIQUE,MARIA XIQUE,Geral,16323,C1917,BLUSA MC BBDO MANGA - BRS1781,BLUSA MC,VESTUARIO,BASICO,VERAO - 2020,,1.0,,,0.0
MARIA XIQUE,MARIA XIQUE,Geral,16324,C1917,BLUSA MC BBDO MANGA - BRS1781,BLUSA MC,VESTUARIO,BASICO,VERAO - 2020,,1.0,,,0.0
MARIA XIQUE,MARIA XIQUE,Geral,24764,C1870,BLUSA MANGA ABERTA FLORAL - BRS1756,BLUSA MC,VESTUARIO,CASUAL,VERAO - 2020,,3.0,,,0.0
MARIA XIQUE,MARIA XIQUE,Geral,24765,C1870,BLUSA MANGA ABERTA FLORAL - BRS1756,BLUSA MC,VESTUARIO,CASUAL,VERAO - 2020,,1.0,,,0.0
MARIA XIQUE,MARIA XIQUE,Geral,24766,C1870,BLUSA MANGA ABERTA FLORAL - BRS1756,BLUSA MC,VESTUARIO,CASUAL,VERAO - 2020,,1.0,,,0.0
MARIA XIQUE,MARIA XIQUE,Geral,18247,C2176,REGATA ALC FOLHAGEM GOLA - BRS1862,REGATA FINA,VESTUARIO,BASICO,VERAO - 2020,,4.0,,,0.0
MARIA XIQUE,MARIA XIQUE,Geral,18248,C2176,REGATA ALC FOLHAGEM GOLA - BRS1862,REGATA FINA,VESTUARIO,BASICO,VERAO - 2020,,1.0,,,0.0
MARIA XIQUE,MARIA XIQUE,Geral,24778,C1872,REGATA GEO FLORAL - BRS1758,REGATA FINA,VESTUARIO,CASUAL,VERAO - 2020,,2.0,,,0.0
MARIA XIQUE,MARIA XIQUE,Geral,18252,C2177,BLUSA LISA BOTAO - BRS1863,BLUSA MC,VESTUARIO,BASICO,VERAO - 2020,,7.0,,,0.0
MARIA XIQUE,MARIA XIQUE,Geral,18251,C2176,REGATA ALC FOLHAGEM GOLA - BRS1862,REGATA FINA,VESTUARIO,BASICO,VERAO - 2020,,1.0,,,0.0
MARIAH,MARIAH,Geral,31955,C2220,CAMISETA HARD ROCK - BRS1894,CAMISETA MC,VESTUARIO,CASUAL,VERAO - 2020,,20.0,2020-05-05,0.022222222222222223,900.0
MARIAH,MARIAH,Geral,31956,C2220,CAMISETA HARD ROCK - BRS1894,CAMISETA MC,VESTUARIO,CASUAL,VERAO - 2020,,13.0,2020-05-06,0.011111111111111112,1170.0
MARIAH,MARIAH,Geral,31953,C2219,CAMISETA VOGUE - BRS1893,CAMISETA MC,VESTUARIO,CASUAL,VERAO - 2020,,10.0,2020-05-02,0.011111111111111112,900.0
MARIAH,MARIAH,Geral,31950,C2218,CAMISETA PUG BONE - BRS1892,CAMISETA MC,VESTUARIO,CASUAL,VERAO - 2020,,21.0,2020-05-19,0.011111111111111112,1890.0
MARIAH,MARIAH,Geral,31942,C2216,CAMISETA MICKEY - BRS1890,CAMISETA MC,VESTUARIO,CASUAL,VERAO - 2020,,11.0,2020-05-11,0.011111111111111112,990.0
MARIAH,MARIAH,Geral,31959,C2221,CAMISETA FRIDAY MOOD - BRS1895,CAMISETA MC,VESTUARIO,CASUAL,VERAO - 2020,,14.0,2020-05-12,0.011111111111111112,1260.0
MARIAH,MARIAH,Geral,31954,C2220,CAMISETA HARD ROCK - BRS1894,CAMISETA MC,VESTUARIO,CASUAL,VERAO - 2020,,8.0,,,0.0
MARIAH,MARIAH,Geral,31949,C2218,CAMISETA PUG BONE - BRS1892,CAMISETA MC,VESTUARIO,CASUAL,VERAO - 2020,,9.0,,,0.0
MARIAH,MARIAH,Geral,31943,C2216,CAMISETA MICKEY - BRS1890,CAMISETA MC,VESTUARIO,CASUAL,VERAO - 2020,,17.0,,,0.0
MARIAH,MARIAH,Geral,31952,C2219,CAMISETA VOGUE - BRS1893,CAMISETA MC,VESTUARIO,CASUAL,VERAO - 2020,,13.0,,,0.0
MARIAH,MARIAH,Geral,31958,C2221,CAMISETA FRIDAY MOOD - BRS1895,CAMISETA MC,VESTUARIO,CASUAL,VERAO - 2020,,13.0,,,0.0
MARIAH,MARIAH,Geral,31948,C2218,CAMISETA PUG BONE - BRS1892,CAMISETA MC,VESTUARIO,CASUAL,VERAO - 2020,,8.0,,,0.0
MARIAH,MARIAH,Geral,31947,C2217,CAMISETA ICECREAM - BRS1891,CAMISETA MC,VESTUARIO,CASUAL,VERAO - 2020,,1.0,,,0.0
MARIAH,MARIAH,Geral,31946,C2217,CAMISETA ICECREAM - BRS1891,CAMISETA MC,VESTUARIO,CASUAL,VERAO - 2020,,7.0,,,0.0
MARIAH,MARIAH,Geral,31945,C2217,CAMISETA ICECREAM - BRS1891,CAMISETA MC,VESTUARIO,CASUAL,VERAO - 2020,,1.0,,,0.0
MARIAH,MARIAH,Geral,31944,C2216,CAMISETA MICKEY - BRS1890,CAMISETA MC,VESTUARIO,CASUAL,VERAO - 2020,,8.0,,,0.0
MARY ANNE,MARY ANNE,Geral,27739,C552,CAMISETA RELEVO FLORAL - BRS1028,CAMISETA MC,VESTUARIO,CASUAL,VERAO - 2018,,2.0,,,0.0
MARY ANNE,MARY ANNE,Geral,27745,C552,CAMISETA RELEVO FLORAL - BRS1028,CAMISETA MC,VESTUARIO,CASUAL,VERAO - 2018,,1.0,,,0.0
MASH,MASH,Geral,6575,02.02.07,KIT SLIP 3 UN - 010.04,CUECA,UNDERWARE,MASCULINO,CONTINUO,11.86,230.0,2020-05-27,0.14444444444444443,1592.3076923076924
MASH,MASH,Geral,2267,02.02.05,CUECA BOXER MASH - 170.26,CUECA,UNDERWARE,MASCULINO,CONTINUO,7.88,149.0,2020-05-28,0.14444444444444443,1031.5384615384617
MASH,MASH,Geral,5104,02.02.07,KIT SLIP 3 UN - 010.04,CUECA,UNDERWARE,MASCULINO,CONTINUO,11.86,174.0,2020-05-27,0.13333333333333333,1305.0
MASH,MASH,Geral,889,02.02.05,CUECA BOXER MASH - 170.26,CUECA,UNDERWARE,MASCULINO,CONTINUO,7.88,94.0,2020-05-22,0.1,940.0
MASH,MASH,Geral,28397,02.02.05,CUECA BOXER MASH - 170.26,CUECA,UNDERWARE,MASCULINO,INDEFINIDA,7.88,94.0,2020-05-22,0.08888888888888889,1057.5
MASH,MASH,Geral,2264,02.02.05,CUECA BOXER MASH - 170.26,CUECA,UNDERWARE,MASCULINO,CONTINUO,7.88,110.0,2020-05-28,0.07777777777777778,1414.2857142857142
MASH,MASH,Geral,10434,02.02.45,CUECA BOXER COTTON GIZ - 170.35,CUECA,UNDERWARE,MASCULINO,CONTINUO,10.82,46.0,2020-05-21,0.07777777777777778,591.4285714285714
MASH,MASH,Geral,28396,02.02.05,CUECA BOXER MASH - 170.26,CUECA,UNDERWARE,MASCULINO,INDEFINIDA,7.88,89.0,2020-05-19,0.06666666666666667,1335.0
MASH,MASH,Geral,888,02.02.05,CUECA BOXER MASH - 170.26,CUECA,UNDERWARE,MASCULINO,CONTINUO,7.88,92.0,2020-05-19,0.05555555555555555,1656.0
MASH,MASH,Geral,28722,02.02.07,KIT SLIP 3 UN - 010.04,CUECA,UNDERWARE,MASCULINO,CONTINUO,11.86,127.0,2020-05-26,0.05555555555555555,2286.0
MASH,MASH,Geral,18169,02.02.45,CUECA BOXER COTTON GIZ - 170.35,CUECA,UNDERWARE,MASCULINO,CONTINUO,10.82,46.0,2020-05-25,0.05555555555555555,828.0
MASH,MASH,Geral,94,02.02.05,CUECA BOXER MASH - 170.26,CUECA,UNDERWARE,MASCULINO,CONTINUO,7.88,110.0,2020-05-26,0.05555555555555555,1980.0
MASH,MASH,Geral,6206,02.02.05,CUECA BOXER MASH - 170.26,CUECA,UNDERWARE,MASCULINO,CONTINUO,7.88,46.0,2020-05-28,0.05555555555555555,828.0
MASH,MASH,Geral,5106,02.02.05,CUECA BOXER MASH - 170.26,CUECA,UNDERWARE,MASCULINO,CONTINUO,7.88,63.0,2020-05-22,0.044444444444444446,1417.5
MASH,MASH,Geral,18170,02.02.45,CUECA BOXER COTTON GIZ - 170.35,CUECA,UNDERWARE,MASCULINO,CONTINUO,10.82,53.0,2020-05-08,0.044444444444444446,1192.5
MASH,MASH,Geral,5107,02.02.05,CUECA BOXER MASH - 170.26,CUECA,UNDERWARE,MASCULINO,CONTINUO,7.88,33.0,2020-05-16,0.044444444444444446,742.5
MASH,MASH,Geral,2269,02.02.05,CUECA BOXER MASH - 170.26,CUECA,UNDERWARE,MASCULINO,CONTINUO,7.88,152.0,2020-05-12,0.044444444444444446,3420.0
MASH,MASH,Geral,12957,02.02.45,CUECA BOXER COTTON GIZ - 170.35,CUECA,UNDERWARE,MASCULINO,CONTINUO,10.82,61.0,2020-05-08,0.03333333333333333,1830.0
MASH,MASH,Geral,6222,02.02.05,CUECA BOXER MASH - 170.26,CUECA,UNDERWARE,MASCULINO,CONTINUO,7.88,53.0,2020-05-12,0.03333333333333333,1590.0
MASH,MASH,Geral,2268,02.02.05,CUECA BOXER MASH - 170.26,CUECA,UNDERWARE,MASCULINO,CONTINUO,7.88,48.0,2020-04-29,0.03333333333333333,1440.0
MASH,MASH,Geral,95,02.02.05,CUECA BOXER MASH - 170.26,CUECA,UNDERWARE,MASCULINO,CONTINUO,7.88,21.0,2020-05-21,0.03333333333333333,630.0
MASH,MASH,Geral,10439,02.02.47,CUECA BOXER - COLORBLOCK-170.28,CUECA,UNDERWARE,MASCULINO,CONTINUO,13.04,59.0,2020-05-12,0.03333333333333333,1770.0
MASH,MASH,Geral,6578,02.02.05,CUECA BOXER MASH - 170.26,CUECA,UNDERWARE,MASCULINO,CONTINUO,7.88,21.0,2020-05-21,0.022222222222222223,945.0
MASH,MASH,Geral,887,02.02.05,CUECA BOXER MASH - 170.26,CUECA,UNDERWARE,MASCULINO,CONTINUO,7.88,118.0,2020-05-09,0.022222222222222223,5310.0
MASH,MASH,Geral,2088,02.02.05,CUECA BOXER MASH - 170.26,CUECA,UNDERWARE,MASCULINO,CONTINUO,7.88,51.0,2020-04-29,0.022222222222222223,2295.0
MASH,MASH,Geral,28395,02.02.05,CUECA BOXER MASH - 170.26,CUECA,UNDERWARE,MASCULINO,INDEFINIDA,7.88,19.0,2020-05-21,0.022222222222222223,855.0
MASH,MASH,Geral,10436,02.02.45,CUECA BOXER COTTON GIZ - 170.35,CUECA,UNDERWARE,MASCULINO,CONTINUO,10.82,52.0,2020-05-09,0.022222222222222223,2340.0
MASH,MASH,Geral,4055,02.02.05,CUECA BOXER MASH - 170.26,CUECA,UNDERWARE,MASCULINO,CONTINUO,7.88,19.0,2020-05-08,0.011111111111111112,1710.0
MASH,MASH,Geral,28011,02.02.47,CUECA BOXER - COLORBLOCK-170.28,CUECA,UNDERWARE,MASCULINO,CONTINUO,13.04,1.0,2020-05-22,0.011111111111111112,90.0
MASH,MASH,Geral,7468,02.02.47,CUECA BOXER - COLORBLOCK-170.28,CUECA,UNDERWARE,MASCULINO,CONTINUO,13.04,2.0,2020-05-16,0.011111111111111112,180.0
MASH,MASH,Geral,2270,02.02.05,CUECA BOXER MASH - 170.26,CUECA,UNDERWARE,MASCULINO,CONTINUO,7.88,22.0,2020-05-21,0.011111111111111112,1980.0
MASH,MASH,Geral,2266,02.02.05,CUECA BOXER MASH - 170.26,CUECA,UNDERWARE,MASCULINO,CONTINUO,7.88,103.0,2020-05-09,0.011111111111111112,9270.0
MASH,MASH,Geral,2085,02.02.05,CUECA BOXER MASH - 170.26,CUECA,UNDERWARE,MASCULINO,CONTINUO,7.88,28.0,2020-05-08,0.011111111111111112,2520.0
MASH,MASH,Geral,10432,02.02.45,CUECA BOXER COTTON GIZ - 170.35,CUECA,UNDERWARE,MASCULINO,CONTINUO,10.82,54.0,2020-05-19,0.011111111111111112,4860.0
MASH,MASH,Geral,2086,02.02.05,CUECA BOXER MASH - 170.26,CUECA,UNDERWARE,MASCULINO,CONTINUO,7.88,99.0,2020-04-29,0.011111111111111112,8910.0
MASH,MASH,Geral,2087,02.02.05,CUECA BOXER MASH - 170.26,CUECA,UNDERWARE,MASCULINO,CONTINUO,7.88,99.0,2020-05-22,0.011111111111111112,8910.0
MASH,MASH,Geral,10435,02.02.45,CUECA BOXER COTTON GIZ - 170.35,CUECA,UNDERWARE,MASCULINO,CONTINUO,10.82,18.0,2020-05-22,0.011111111111111112,1620.0
MASH,MASH,Geral,12958,02.02.47,CUECA BOXER - COLORBLOCK-170.28,CUECA,UNDERWARE,MASCULINO,CONTINUO,13.04,60.0,2020-05-08,0.011111111111111112,5400.0
MASH,MASH,Geral,885,02.02.07,KIT SLIP 3 UN - 010.04,CUECA,UNDERWARE,MASCULINO,CONTINUO,11.86,27.0,2020-05-13,0.011111111111111112,2430.0
MASH,MASH,Geral,7469,02.02.47,CUECA BOXER - COLORBLOCK-170.28,CUECA,UNDERWARE,MASCULINO,CONTINUO,13.04,2.0,2020-04-28,0.011111111111111112,180.0
MASH,MASH,Geral,10438,02.02.47,CUECA BOXER - COLORBLOCK-170.28,CUECA,UNDERWARE,MASCULINO,CONTINUO,13.04,17.0,2020-05-22,0.011111111111111112,1530.0
MASH,MASH,Geral,6704,02.02.25,CUECA BOXER MICROFIBRA GIZ -045.00,CUECA,UNDERWARE,MASCULINO,CONTINUO,13.86,3.0,2018-12-07,,0.0
MASH,MASH,Geral,1523,02.02.25,CUECA BOXER MICROFIBRA GIZ -045.00,CUECA,UNDERWARE,MASCULINO,CONTINUO,13.86,2.0,2018-11-17,,0.0
MASH,MASH,Geral,23436,02.02.05,CUECA BOXER MASH - 170.26,CUECA,UNDERWARE,MASCULINO,INDEFINIDA,7.88,28.0,2018-11-21,,0.0
MASH,MASH,Geral,1513,02.02.20,CUECA BOXER COTTON CORINTHIAS - CT1.05,CUECA,UNDERWARE,MASCULINO,CONTINUO,11.4,2.0,,,0.0
MASH,MASH,Geral,1519,02.02.23,CUECA BOXER COTTON BAD BOY - BB1.28,CUECA,UNDERWARE,MASCULINO,CONTINUO,11.4,1.0,,,0.0
MASH,MASH,Geral,29858,02.02.48,CUECA SLIP COTTON GIZ - 173.15,CUECA,UNDERWARE,MASCULINO,CONTINUO,9.18,1.0,,,0.0
