product_id,category,regime,stock_qty,days_without_sale,suggested_discount,last_sale_date
13965,UNDERWARE,inactive,1,352,30%,2019-12-07
15088,UNDERWARE,inactive,3,64,10%,2019-12-07
20906,VESTUARIO,fashion,44,134,20%,2020-04-23
21216,VESTUARIO,fashion,49,110,20%,2019-12-07
21217,VESTUARIO,fashion,48,241,30%,2020-03-17
21234,VESTUARIO,fashion,49,174,20%,2019-12-07
21775,EROTICA,inactive,1,181,30%,2019-12-07
27128,VESTUARIO,fashion,26,68,10%,2019-12-07
28830,UNDERWARE,inactive,1,287,30%,2019-12-07
30131,VESTUARIO,fashion,47,184,30%,2020-05-24
33540,VESTUARIO,fashion,23,145,20%,2020-03-18
33743,VESTUARIO,fashion,44,110,20%,2020-07-23
33797,VESTUARIO,fashion,49,124,20%,2019-12-07
34437,VESTUARIO,fashion,24,247,30%,2019-12-07
3736,MODA PRAIA,inactive,8,130,20%,2020-07-14
16373,VESTUARIO,fashion,49,236,30%,2019-12-08
18599,VESTUARIO,fashion,49,98,20%,2019-12-08
20800,VESTUARIO,fashion,49,168,20%,2019-12-08
21268,VESTUARIO,fashion,51,153,20%,2019-12-08
21299,VESTUARIO,fashion,45,104,20%,2020-04-08
22270,VESTUARIO,fashion,24,187,30%,2019-12-08
29950,EROTICA,inactive,2,134,20%,2019-12-08
31861,BIJU / JOIAS,fashion,50,160,20%,2019-12-08
33333,VESTUARIO,fashion,49,119,20%,2019-12-08
33341,VESTUARIO,fashion,49,204,30%,2019-12-08
33750,VESTUARIO,fashion,49,146,20%,2019-12-08
34622,BIJU / JOIAS,fashion,45,122,20%,2020-07-25
34767,VESTUARIO,fashion,49,95,20%,2019-12-08
13858,VESTUARIO,fashion,50,169,20%,2019-12-09
14475,UNDERWARE,commodity,31,116,20%,2020-05-10
17980,FITNESS,inactive,1,160,20%,2019-12-09
19299,UNDERWARE,inactive,1,220,30%,2019-12-09
20895,VESTUARIO,fashion,51,98,20%,2019-12-09
21802,MODA PRAIA,inactive,1,272,30%,2020-02-19
21820,MODA PRAIA,inactive,3,351,30%,2019-12-09
22065,BIJU / JOIAS,fashion,50,208,30%,2019-12-09
30390,VESTUARIO,fashion,49,331,30%,2019-12-09
31073,VESTUARIO,fashion,43,125,20%,2020-05-22
34528,LINHA NOITE,seasonal,411,85,10%,2019-12-09
8921,UNDERWARE,inactive,3,142,20%,2019-12-10
17138,VESTUARIO,fashion,49,95,20%,2019-12-10
18270,VESTUARIO,fashion,48,132,20%,2020-04-28
18287,VESTUARIO,fashion,23,155,20%,2020-05-02
19280,UNDERWARE,inactive,3,66,10%,2019-12-10
21137,VESTUARIO,fashion,45,94,20%,2020-07-12
21181,VESTUARIO,fashion,49,157,20%,2019-12-10
21197,VESTUARIO,fashion,49,136,20%,2019-12-10
24192,LINHA NOITE,inactive,1,350,30%,2019-12-10
24770,VESTUARIO,fashion,49,234,30%,2019-12-10
24999,VESTUARIO,inactive,1,350,30%,2019-12-10
32282,UNDERWARE,inactive,1,99,20%,2019-12-10
33266,VESTUARIO,fashion,48,97,20%,2020-03-15
33914,VESTUARIO,fashion,49,175,20%,2019-12-10
34352,UNDERWARE,inactive,1,94,20%,2019-12-10
34580,BIJU / JOIAS,fashion,49,144,20%,2019-12-10
34736,VESTUARIO,fashion,49,350,30%,2019-12-10
34807,VESTUARIO,fashion,49,173,20%,2019-12-10
35114,LINHA NOITE,inactive,1,148,20%,2019-12-10
8166,EROTICA,inactive,1,163,20%,2020-03-09
11635,MODA PRAIA,inactive,2,142,20%,2019-12-11
14400,LINHA NOITE,inactive,1,132,20%,2019-12-11
16282,UNDERWARE,inactive,21,109,20%,2020-03-01
18181,UNDERWARE,commodity,109,60,10%,2019-12-11
18222,VESTUARIO,fashion,49,155,20%,2019-12-11
18317,VESTUARIO,fashion,45,138,20%,2020-05-30
19009,VESTUARIO,fashion,49,267,30%,2019-12-11
20058,VESTUARIO,fashion,49,147,20%,2019-12-11
21262,VESTUARIO,fashion,48,264,30%,2020-03-05
22620,VESTUARIO,fashion,49,190,30%,2019-12-11
23077,VESTUARIO,fashion,49,184,30%,2019-12-11
31916,LINHA NOITE,seasonal,413,73,10%,2019-12-11
35199,VESTUARIO,inactive,1,349,30%,2019-12-11
2482,UNDERWARE,commodity,217,66,10%,2019-12-12
6526,UNDERWARE,commodity,224,65,10%,2019-12-12
12715,MODA PRAIA,inactive,2,241,30%,2019-12-12
18000,FITNESS,inactive,33,226,30%,2019-12-12
18584,VESTUARIO,fashion,47,118,20%,2020-05-02
18586,VESTUARIO,fashion,23,180,30%,2020-05-28
19865,UNDERWARE,inactive,2,121,20%,2019-12-12
21219,VESTUARIO,fashion,49,146,20%,2019-12-12
33514,VESTUARIO,fashion,50,121,20%,2019-12-12
2243,VESTUARIO,inactive,6,68,10%,2019-12-13
11641,MODA PRAIA,inactive,5,120,20%,2020-05-18
17290,VESTUARIO,inactive,1,67,10%,2019-12-13
18197,UNDERWARE,inactive,20,202,30%,2019-12-13
18351,VESTUARIO,fashion,48,249,30%,2020-03-20
20295,UNDERWARE,inactive,9,169,20%,2020-05-13
21231,VESTUARIO,fashion,44,101,20%,2020-07-22
32790,UNDERWARE,inactive,1,144,20%,2019-12-13
32880,VESTUARIO,fashion,48,162,20%,2020-02-27
33921,VESTUARIO,fashion,49,194,30%,2019-12-13
34461,VESTUARIO,fashion,49,129,20%,2019-12-13
889,UNDERWARE,commodity,115,67,10%,2019-12-14
10131,UNDERWARE,commodity,217,72,10%,2019-12-14
11094,MODA PRAIA,inactive,1,251,30%,2019-12-14
11797,UNDERWARE,inactive,1,185,30%,2019-12-14
12403,MODA PRAIA,inactive,1,152,20%,2019-12-14
14929,UNDERWARE,inactive,4,91,20%,2019-12-14
15070,UNDERWARE,inactive,2,66,10%,2019-12-14
15552,MODA PRAIA,inactive,41,99,20%,2020-06-30
16694,VESTUARIO,fashion,47,119,20%,2020-07-28
16794,VESTUARIO,fashion,49,161,20%,2019-12-14
18060,MODA PRAIA,inactive,2,172,20%,2019-12-14
19579,VESTUARIO,inactive,1,63,10%,2019-12-14
20241,UNDERWARE,inactive,4,295,30%,2019-12-14
20739,VESTUARIO,fashion,48,132,20%,2020-02-18
21072,FITNESS,inactive,15,181,30%,2020-05-27
21142,VESTUARIO,fashion,23,160,20%,2020-02-16
21353,MODA PRAIA,inactive,1,68,10%,2019-12-14
21842,LINHA NOITE,inactive,1,183,30%,2019-12-14
21972,FITNESS,inactive,31,149,20%,2019-12-14
22621,VESTUARIO,fashion,46,113,20%,2020-08-03
31812,BIJU / JOIAS,fashion,48,179,20%,2020-03-04
33230,VESTUARIO,fashion,24,214,30%,2019-12-14
33522,VESTUARIO,fashion,48,155,20%,2020-03-19
33632,LINHA NOITE,commodity,217,70,10%,2019-12-14
33934,VESTUARIO,fashion,46,140,20%,2020-06-13
34407,VESTUARIO,fashion,44,137,20%,2020-07-10
228,UNDERWARE,inactive,1,74,10%,2019-12-15
4589,MODA PRAIA,inactive,1,162,20%,2019-12-15
4698,MODA PRAIA,inactive,7,200,30%,2019-12-15
4940,EROTICA,inactive,11,154,20%,2019-12-15
16704,VESTUARIO,fashion,47,163,20%,2020-06-07
16981,UNDERWARE,inactive,6,194,30%,2019-12-15
17985,FITNESS,inactive,1,149,20%,2020-04-14
19288,UNDERWARE,inactive,6,185,30%,2020-04-15
19365,VESTUARIO,fashion,46,109,20%,2020-07-26
22949,UNDERWARE,commodity,34,98,20%,2019-12-15
23050,UNDERWARE,inactive,5,164,20%,2019-12-15
23704,VESTUARIO,inactive,1,176,20%,2019-12-15
24819,UNDERWARE,commodity,112,64,10%,2019-12-15
27800,LINHA NOITE,seasonal,205,65,10%,2019-12-15
27846,MODA PRAIA,inactive,1,202,30%,2019-12-15
34195,LINHA NOITE,seasonal,410,68,10%,2019-12-15
15071,UNDERWARE,inactive,10,179,20%,2019-12-16
16353,VESTUARIO,fashion,23,216,30%,2020-04-22
16975,UNDERWARE,inactive,1,147,20%,2019-12-16
20063,VESTUARIO,fashion,24,187,30%,2019-12-16
20230,UNDERWARE,inactive,3,150,20%,2019-12-16
20376,VESTUARIO,fashion,49,92,20%,2019-12-16
22919,VESTUARIO,fashion,45,113,20%,2020-05-09
23055,UNDERWARE,inactive,1,88,10%,2019-12-16
23056,UNDERWARE,inactive,1,133,20%,2019-12-16
25810,LINHA NOITE,seasonal,207,68,10%,2019-12-16
28683,VESTUARIO,fashion,47,86,10%,2020-05-01
31816,BIJU / JOIAS,fashion,50,149,20%,2019-12-16
33778,VESTUARIO,fashion,49,103,20%,2019-12-16
6087,UNDERWARE,inactive,5,256,30%,2019-12-17
14920,UNDERWARE,inactive,1,343,30%,2019-12-17
18295,VESTUARIO,fashion,49,135,20%,2019-12-17
19083,VESTUARIO,fashion,50,173,20%,2019-12-17
19266,UNDERWARE,inactive,17,144,20%,2019-12-17
20076,VESTUARIO,fashion,49,101,20%,2019-12-17
20240,UNDERWARE,inactive,4,252,30%,2019-12-17
20424,VESTUARIO,fashion,22,235,30%,2020-04-03
20812,VESTUARIO,fashion,24,343,30%,2019-12-17
22951,UNDERWARE,inactive,30,94,20%,2020-06-25
31162,MODA PRAIA,commodity,110,67,10%,2019-12-17
33762,VESTUARIO,fashion,49,151,20%,2019-12-17
33956,FITNESS,inactive,21,198,30%,2020-05-10
33976,VESTUARIO,fashion,50,145,20%,2020-03-06
34583,BIJU / JOIAS,fashion,49,169,20%,2019-12-17
4235,UNDERWARE,inactive,1,342,30%,2019-12-18
13217,MODA PRAIA,inactive,3,202,30%,2019-12-18
15073,UNDERWARE,inactive,1,208,30%,2019-12-18
15187,MODA PRAIA,inactive,2,192,30%,2019-12-18
19082,VESTUARIO,fashion,49,108,20%,2019-12-18
19282,UNDERWARE,inactive,1,72,10%,2019-12-18
23808,VESTUARIO,inactive,1,190,30%,2019-12-18
24811,VESTUARIO,fashion,48,187,30%,2020-05-21
26697,VESTUARIO,fashion,47,183,30%,2020-05-22
32993,VESTUARIO,fashion,49,110,20%,2019-12-18
34545,LINHA NOITE,seasonal,209,64,10%,2019-12-18
212,EROTICA,inactive,2,101,20%,2020-03-03
13063,MODA PRAIA,inactive,5,110,20%,2020-03-31
13999,MODA PRAIA,inactive,1,75,10%,2019-12-19
14923,UNDERWARE,inactive,2,88,10%,2019-12-19
19374,VESTUARIO,fashion,23,110,20%,2020-03-22
21239,VESTUARIO,fashion,48,103,20%,2020-03-10
22340,UNDERWARE,inactive,3,90,20%,2019-12-19
22733,UNDERWARE,inactive,1,157,20%,2019-12-19
24767,VESTUARIO,fashion,51,149,20%,2019-12-19
29037,UNDERWARE,commodity,109,70,10%,2019-12-19
33011,VESTUARIO,fashion,48,204,30%,2020-05-04
33798,VESTUARIO,fashion,24,208,30%,2019-12-19
11788,UNDERWARE,inactive,1,160,20%,2019-12-20
20440,VESTUARIO,fashion,46,140,20%,2020-04-16
21989,FITNESS,commodity,210,77,10%,2019-12-20
31950,VESTUARIO,fashion,44,154,20%,2020-06-22
33286,VESTUARIO,fashion,49,191,30%,2019-12-20
33490,VESTUARIO,fashion,50,146,20%,2019-12-20
34723,BIJU / JOIAS,fashion,47,154,20%,2020-06-23
6432,MODA PRAIA,inactive,2,206,30%,2020-05-02
9764,UNDERWARE,inactive,1,89,10%,2019-12-21
12764,MODA PRAIA,inactive,1,339,30%,2019-12-21
15052,UNDERWARE,inactive,2,279,30%,2019-12-21
18211,UNDERWARE,inactive,12,302,30%,2019-12-21
20892,VESTUARIO,fashion,48,132,20%,2020-03-21
21103,FITNESS,inactive,1,278,30%,2020-02-20
21307,VESTUARIO,fashion,47,130,20%,2020-03-23
22069,BIJU / JOIAS,fashion,47,187,30%,2020-05-21
26031,VESTUARIO,fashion,47,190,30%,2020-05-15
27309,UNDERWARE,inactive,1,106,20%,2019-12-21
33281,VESTUARIO,fashion,49,116,20%,2019-12-21
33871,ACESSORIOS,fashion,50,339,30%,2019-12-21
34270,UNDERWARE,inactive,5,212,30%,2020-04-06
6829,EROTICA,inactive,5,204,30%,2019-12-22
9727,UNDERWARE,inactive,6,168,20%,2019-12-22
11292,MODA PRAIA,inactive,2,338,30%,2019-12-22
14916,UNDERWARE,inactive,2,178,20%,2019-12-22
14942,UNDERWARE,inactive,5,143,20%,2019-12-22
15064,UNDERWARE,inactive,1,149,20%,2019-12-22
20067,VESTUARIO,fashion,23,180,30%,2020-05-28
20813,VESTUARIO,fashion,48,260,30%,2020-03-09
22044,BIJU / JOIAS,fashion,49,138,20%,2019-12-22
22990,VESTUARIO,fashion,46,100,20%,2020-05-20
28880,UNDERWARE,commodity,217,63,10%,2019-12-22
33651,LINHA NOITE,commodity,194,74,10%,2020-08-22
8946,UNDERWARE,inactive,1,199,30%,2019-12-23
15445,UNDERWARE,inactive,3,216,30%,2019-12-23
17094,VESTUARIO,fashion,48,196,30%,2020-03-07
18272,VESTUARIO,fashion,46,110,20%,2020-07-14
19290,UNDERWARE,inactive,6,174,20%,2020-04-29
21136,VESTUARIO,fashion,24,166,20%,2019-12-23
21182,VESTUARIO,fashion,47,150,20%,2020-06-27
21316,MODA PRAIA,inactive,4,202,30%,2020-05-06
21964,FITNESS,commodity,201,95,20%,2019-12-23
22287,VESTUARIO,fashion,45,118,20%,2020-05-31
22966,VESTUARIO,fashion,49,249,30%,2019-12-23
22981,VESTUARIO,fashion,24,172,20%,2019-12-23
33780,VESTUARIO,fashion,25,75,10%,2019-12-23
34422,VESTUARIO,fashion,49,119,20%,2019-12-23
34748,BIJU / JOIAS,fashion,50,337,30%,2019-12-23
18241,VESTUARIO,fashion,49,164,20%,2019-12-24
18266,UNDERWARE,inactive,3,336,30%,2019-12-24
19273,UNDERWARE,inactive,6,336,30%,2019-12-24
19367,VESTUARIO,fashion,49,336,30%,2019-12-24
20778,VESTUARIO,fashion,48,140,20%,2020-04-01
21313,VESTUARIO,fashion,50,181,30%,2019-12-24
26783,MODA PRAIA,inactive,1,81,10%,2019-12-24
32273,UNDERWARE,inactive,1,185,30%,2020-05-23
33026,VESTUARIO,fashion,49,125,20%,2019-12-24
34628,BIJU / JOIAS,fashion,48,118,20%,2020-03-07
1158,UNDERWARE,inactive,4,253,30%,2020-03-16
11519,UNDERWARE,inactive,1,111,20%,2019-12-25
12346,MODA PRAIA,inactive,1,205,30%,2019-12-25
14969,VESTUARIO,fashion,49,247,30%,2019-12-25
18592,VESTUARIO,fashion,49,168,20%,2019-12-25
19255,VESTUARIO,fashion,42,61,10%,2020-08-19
20064,VESTUARIO,fashion,43,94,20%,2020-06-01
20075,VESTUARIO,fashion,50,288,30%,2019-12-25
21258,VESTUARIO,fashion,49,272,30%,2019-12-25
21352,MODA PRAIA,inactive,2,210,30%,2019-12-25
22031,BIJU / JOIAS,fashion,49,135,20%,2019-12-25
28713,UNDERWARE,commodity,223,65,10%,2019-12-25
32885,VESTUARIO,fashion,50,155,20%,2019-12-25
33265,VESTUARIO,fashion,41,139,20%,2020-06-19
33764,VESTUARIO,fashion,23,174,20%,2020-02-26
33927,VESTUARIO,fashion,49,153,20%,2019-12-25
4590,MODA PRAIA,inactive,1,66,10%,2019-12-26
12727,MODA PRAIA,inactive,1,179,20%,2019-12-26
14975,VESTUARIO,fashion,48,136,20%,2020-04-19
19003,VESTUARIO,fashion,49,211,30%,2019-12-26
21288,VESTUARIO,fashion,49,183,30%,2019-12-26
30114,VESTUARIO,inactive,1,65,10%,2019-12-26
33763,VESTUARIO,fashion,49,105,20%,2019-12-26
33985,VESTUARIO,fashion,49,134,20%,2019-12-26
34133,VESTUARIO,fashion,47,183,30%,2020-05-08
2510,UNDERWARE,commodity,217,62,10%,2019-12-27
10110,UNDERWARE,inactive,1,159,20%,2019-12-27
13067,MODA PRAIA,inactive,2,151,20%,2019-12-27
19274,UNDERWARE,inactive,4,243,30%,2019-12-27
19286,UNDERWARE,inactive,13,129,20%,2020-04-25
20381,VESTUARIO,fashion,50,99,20%,2019-12-27
31831,BIJU / JOIAS,fashion,49,168,20%,2020-05-02
33357,LINHA NOITE,commodity,109,73,10%,2019-12-27
16028,MODA PRAIA,inactive,2,118,20%,2019-12-28
17108,VESTUARIO,fashion,49,148,20%,2019-12-28
18562,VESTUARIO,fashion,48,185,30%,2020-02-28
22162,VESTUARIO,fashion,45,177,20%,2020-05-31
22947,UNDERWARE,inactive,21,126,20%,2019-12-28
31783,BIJU / JOIAS,fashion,46,150,20%,2020-05-25
31860,BIJU / JOIAS,fashion,50,126,20%,2019-12-28
33489,VESTUARIO,fashion,49,225,30%,2020-03-29
33638,LINHA NOITE,commodity,217,63,10%,2019-12-28
34663,BIJU / JOIAS,fashion,48,157,20%,2020-03-26
14995,VESTUARIO,fashion,49,201,30%,2019-12-29
20764,VESTUARIO,fashion,49,234,30%,2020-04-04
22964,VESTUARIO,fashion,49,146,20%,2019-12-29
30118,VESTUARIO,inactive,1,91,20%,2019-12-29
31773,BIJU / JOIAS,fashion,46,147,20%,2020-05-08
31924,BIJU / JOIAS,fashion,14,331,30%,2019-12-29
32777,EROTICA,inactive,1,237,30%,2019-12-29
33326,LINHA NOITE,seasonal,205,67,10%,2019-12-29
33922,VESTUARIO,fashion,48,202,30%,2020-05-06
34412,VESTUARIO,fashion,43,79,10%,2020-07-20
34573,BIJU / JOIAS,fashion,50,161,20%,2019-12-29
885,UNDERWARE,commodity,218,74,10%,2019-12-30
6637,EROTICA,inactive,3,113,20%,2019-12-30
14961,VESTUARIO,fashion,48,113,20%,2020-03-30
15053,UNDERWARE,inactive,1,113,20%,2019-12-30
16107,MODA PRAIA,inactive,1,94,20%,2020-03-08
17404,VESTUARIO,fashion,50,92,20%,2019-12-30
18309,VESTUARIO,fashion,19,116,20%,2020-07-31
19015,VESTUARIO,fashion,50,96,20%,2019-12-30
20624,VESTUARIO,fashion,47,145,20%,2020-06-20
20915,VESTUARIO,fashion,47,87,10%,2020-06-19
21218,VESTUARIO,fashion,49,90,20%,2019-12-30
28665,VESTUARIO,fashion,45,103,20%,2020-06-22
31098,VESTUARIO,fashion,46,163,20%,2020-06-14
33738,VESTUARIO,fashion,20,132,20%,2020-07-15
35122,LINHA NOITE,inactive,1,120,20%,2019-12-30
5648,UNDERWARE,inactive,1,145,20%,2020-03-04
10450,UNDERWARE,inactive,1,87,10%,2019-12-31
14998,VESTUARIO,fashion,49,153,20%,2019-12-31
15177,VESTUARIO,fashion,49,264,30%,2019-12-31
17126,VESTUARIO,fashion,49,171,20%,2020-03-05
18070,UNDERWARE,inactive,1,68,10%,2019-12-31
22010,BIJU / JOIAS,fashion,48,116,20%,2020-03-07
24776,VESTUARIO,fashion,48,101,20%,2020-04-01
31853,BIJU / JOIAS,fashion,50,151,20%,2019-12-31
33913,VESTUARIO,fashion,49,170,20%,2019-12-31
34206,LINHA NOITE,seasonal,206,60,10%,2019-12-31
34805,BIJU / JOIAS,fashion,24,130,20%,2019-12-31
35182,MODA PRAIA,commodity,187,116,20%,2020-06-02
16274,UNDERWARE,inactive,1,243,30%,2020-01-01
16613,VESTUARIO,fashion,49,168,20%,2020-01-01
19867,UNDERWARE,inactive,1,79,10%,2020-01-01
20379,VESTUARIO,fashion,48,173,20%,2020-06-04
20904,VESTUARIO,fashion,49,130,20%,2020-01-01
22015,BIJU / JOIAS,fashion,49,131,20%,2020-01-01
28640,VESTUARIO,fashion,49,139,20%,2020-01-01
31818,BIJU / JOIAS,fashion,26,80,10%,2020-01-01
33786,VESTUARIO,fashion,23,237,30%,2020-04-01
34728,BIJU / JOIAS,fashion,50,240,30%,2020-01-01
34744,BIJU / JOIAS,fashion,50,99,20%,2020-01-01
3734,MODA PRAIA,inactive,2,67,10%,2020-01-02
4619,MODA PRAIA,inactive,3,160,20%,2020-01-02
11562,UNDERWARE,inactive,1,134,20%,2020-01-02
15322,VESTUARIO,inactive,1,120,20%,2020-01-02
20086,VESTUARIO,fashion,21,142,20%,2020-06-25
20704,VESTUARIO,inactive,1,171,20%,2020-01-02
20893,VESTUARIO,fashion,47,162,20%,2020-06-15
22903,VESTUARIO,fashion,24,144,20%,2020-01-02
22950,UNDERWARE,inactive,16,98,20%,2020-06-03
30501,MODA PRAIA,inactive,1,251,30%,2020-03-18
31068,VESTUARIO,fashion,50,273,30%,2020-01-02
31782,BIJU / JOIAS,fashion,23,197,30%,2020-03-28
34574,BIJU / JOIAS,fashion,49,96,20%,2020-01-02
15086,UNDERWARE,inactive,3,133,20%,2020-03-15
16737,VESTUARIO,fashion,47,104,20%,2020-05-17
16759,VESTUARIO,fashion,45,163,20%,2020-06-14
16821,VESTUARIO,fashion,19,146,20%,2020-05-15
18998,VESTUARIO,fashion,46,198,30%,2020-03-23
21255,VESTUARIO,fashion,48,118,20%,2020-04-03
22008,BIJU / JOIAS,fashion,50,115,20%,2020-01-03
22599,VESTUARIO,fashion,49,108,20%,2020-01-03
27170,VESTUARIO,fashion,47,180,30%,2020-05-28
4492,EROTICA,inactive,5,255,30%,2020-01-04
15066,UNDERWARE,inactive,3,284,30%,2020-01-04
16996,MODA PRAIA,inactive,1,276,30%,2020-01-04
17994,FITNESS,commodity,34,189,30%,2020-01-04
18990,VESTUARIO,fashion,47,90,20%,2020-06-04
19011,VESTUARIO,fashion,49,91,20%,2020-01-04
19580,VESTUARIO,inactive,1,325,30%,2020-01-04
20747,VESTUARIO,fashion,49,313,30%,2020-01-04
21191,VESTUARIO,fashion,49,145,20%,2020-01-04
30157,MODA PRAIA,inactive,1,92,20%,2020-01-04
31857,BIJU / JOIAS,fashion,49,225,30%,2020-01-04
33799,VESTUARIO,fashion,48,180,30%,2020-03-06
15550,MODA PRAIA,inactive,3,164,20%,2020-01-05
18321,VESTUARIO,fashion,23,162,20%,2020-03-31
18978,VESTUARIO,fashion,24,151,20%,2020-01-05
19379,VESTUARIO,fashion,48,117,20%,2020-03-12
19870,EROTICA,commodity,217,89,10%,2020-01-05
20083,VESTUARIO,fashion,49,101,20%,2020-01-05
20200,VESTUARIO,fashion,48,219,30%,2020-04-19
20444,VESTUARIO,fashion,23,119,20%,2020-04-02
27827,FITNESS,inactive,2,284,30%,2020-01-05
31090,VESTUARIO,fashion,49,159,20%,2020-01-05
31780,BIJU / JOIAS,fashion,45,97,20%,2020-06-12
32285,UNDERWARE,inactive,1,110,20%,2020-01-05
33760,VESTUARIO,fashion,48,117,20%,2020-01-05
34679,BIJU / JOIAS,fashion,48,113,20%,2020-06-18
2088,UNDERWARE,commodity,220,67,10%,2020-01-06
4595,MODA PRAIA,inactive,2,167,20%,2020-01-06
11527,UNDERWARE,inactive,1,145,20%,2020-01-06
12302,MODA PRAIA,inactive,1,84,10%,2020-01-06
16354,VESTUARIO,fashion,49,150,20%,2020-01-06
16755,VESTUARIO,fashion,49,199,30%,2020-01-06
18942,VESTUARIO,fashion,49,104,20%,2020-01-06
20250,UNDERWARE,inactive,1,323,30%,2020-01-06
20430,VESTUARIO,fashion,45,111,20%,2020-07-26
20901,VESTUARIO,fashion,52,87,10%,2020-01-06
21083,FITNESS,inactive,1,163,20%,2020-01-06
21226,VESTUARIO,fashion,24,323,30%,2020-01-06
21248,VESTUARIO,fashion,49,166,20%,2020-01-06
21887,LINHA NOITE,inactive,1,81,10%,2020-01-06
24788,VESTUARIO,fashion,49,227,30%,2020-01-06
26751,MODA PRAIA,inactive,6,126,20%,2020-03-19
32300,UNDERWARE,inactive,2,323,30%,2020-01-06
33793,VESTUARIO,fashion,45,190,30%,2020-05-18
33801,VESTUARIO,fashion,22,121,20%,2020-05-01
33929,VESTUARIO,fashion,45,100,20%,2020-07-06
34504,VESTUARIO,fashion,49,152,20%,2020-01-06
9728,UNDERWARE,inactive,3,234,30%,2020-01-07
17058,VESTUARIO,fashion,49,167,20%,2020-01-07
20442,VESTUARIO,fashion,49,161,20%,2020-01-07
21254,VESTUARIO,fashion,49,116,20%,2020-01-07
21306,VESTUARIO,fashion,47,166,20%,2020-04-02
21978,FITNESS,commodity,35,179,20%,2020-01-07
22029,BIJU / JOIAS,fashion,47,126,20%,2020-07-21
28781,MODA PRAIA,inactive,4,64,10%,2020-01-07
33608,VESTUARIO,fashion,46,154,20%,2020-04-18
33787,VESTUARIO,fashion,49,132,20%,2020-01-07
33800,VESTUARIO,fashion,48,74,10%,2020-03-10
34535,LINHA NOITE,seasonal,201,67,10%,2020-01-07
34746,BIJU / JOIAS,fashion,49,206,30%,2020-01-07
423,UNDERWARE,commodity,219,66,10%,2020-01-08
15326,VESTUARIO,inactive,1,121,20%,2020-05-04
17127,VESTUARIO,fashion,48,96,20%,2020-03-29
20272,UNDERWARE,commodity,222,77,10%,2020-01-08
20667,VESTUARIO,fashion,50,134,20%,2020-01-08
22067,BIJU / JOIAS,fashion,24,213,30%,2020-01-08
28654,VESTUARIO,fashion,49,172,20%,2020-01-08
31768,BIJU / JOIAS,fashion,49,173,20%,2020-01-08
33785,VESTUARIO,fashion,22,144,20%,2020-06-19
33931,VESTUARIO,fashion,49,102,20%,2020-01-08
11662,MODA PRAIA,inactive,1,67,10%,2020-01-09
12782,MODA PRAIA,inactive,1,92,20%,2020-01-09
18320,VESTUARIO,fashion,49,132,20%,2020-01-09
19285,UNDERWARE,inactive,17,159,20%,2020-01-09
20431,VESTUARIO,fashion,23,110,20%,2020-04-06
21992,FITNESS,inactive,18,181,30%,2020-01-09
26786,MODA PRAIA,inactive,3,140,20%,2020-01-09
31820,BIJU / JOIAS,fashion,49,106,20%,2020-01-09
31828,BIJU / JOIAS,fashion,50,137,20%,2020-01-09
31844,BIJU / JOIAS,fashion,49,188,30%,2020-03-22
31851,BIJU / JOIAS,fashion,22,165,20%,2020-05-17
33220,VESTUARIO,fashion,46,115,20%,2020-08-01
2266,UNDERWARE,commodity,201,75,10%,2020-01-10
14037,FITNESS,commodity,218,89,10%,2020-01-10
15448,UNDERWARE,inactive,8,223,30%,2020-01-10
16979,UNDERWARE,inactive,1,60,10%,2020-01-10
19279,UNDERWARE,inactive,2,319,30%,2020-01-10
20188,MODA PRAIA,inactive,1,132,20%,2020-01-10
22600,VESTUARIO,fashion,24,102,20%,2020-01-10
24522,UNDERWARE,inactive,5,177,20%,2020-05-10
25624,VESTUARIO,inactive,1,144,20%,2020-01-10
26396,VESTUARIO,fashion,49,204,30%,2020-01-10
27895,MODA PRAIA,inactive,1,110,20%,2020-01-10
31772,BIJU / JOIAS,fashion,50,127,20%,2020-01-10
33613,VESTUARIO,fashion,47,172,20%,2020-03-29
34595,BIJU / JOIAS,fashion,24,117,20%,2020-01-10
18205,UNDERWARE,inactive,24,106,20%,2020-01-11
18870,VESTUARIO,inactive,1,120,20%,2020-01-11
20461,VESTUARIO,fashion,24,149,20%,2020-01-11
22941,LINHA NOITE,commodity,221,77,10%,2020-01-11
28398,UNDERWARE,commodity,111,66,10%,2020-01-11
33114,LINHA NOITE,seasonal,409,70,10%,2020-01-11
34572,BIJU / JOIAS,fashion,49,111,20%,2020-01-11
34667,BIJU / JOIAS,fashion,50,113,20%,2020-01-11
17179,VESTUARIO,inactive,1,158,20%,2020-01-12
18975,VESTUARIO,fashion,47,199,30%,2020-05-01
20459,VESTUARIO,fashion,24,159,20%,2020-01-12
21303,VESTUARIO,fashion,46,220,30%,2020-04-18
22021,BIJU / JOIAS,fashion,49,182,30%,2020-05-26
22116,VESTUARIO,fashion,24,104,20%,2020-01-12
22738,UNDERWARE,inactive,1,104,20%,2020-01-12
22863,VESTUARIO,fashion,49,156,20%,2020-01-12
32866,VESTUARIO,fashion,47,140,20%,2020-06-07
34460,VESTUARIO,fashion,49,212,30%,2020-01-12
1018,UNDERWARE,inactive,1,166,20%,2020-01-13
20487,VESTUARIO,fashion,23,174,20%,2020-05-12
20791,VESTUARIO,fashion,50,135,20%,2020-01-13
