alert_date,product_id,category,regime,supplier,coverage_days,quantity,urgency,unit_cost,total_cost,substitutes_count
2020-02-13,34809,VESTUARIO,fashion,N&V TRICOT,4.0,24,CRITICAL,0.0,0.0,0
2020-02-14,132,UNDERWARE,commodity,CLASS,1.0,108,CRITICAL,13.68,1477.44,0
2020-02-14,1563,UNDERWARE,commodity,DIVA DONNA,1.0,108,CRITICAL,3.45,372.6,5
2020-02-14,1626,UNDERWARE,commodity,DIVA DONNA,3.0,108,CRITICAL,4.55,491.4,5
2020-02-14,6222,UNDERWARE,commodity,MASH,2.0,108,CRITICAL,7.88,851.04,5
2020-02-14,8693,UNDERWARE,commodity,ISABELLE LINGERIE,1.0,108,CRITICAL,7.2,777.6,0
2020-02-14,10195,EROTICA,commodity,EROSS AFRODITE,1.0,108,CRITICAL,0.0,0.0,5
2020-02-14,14960,VESTUARIO,fashion,CHEERS,2.0,24,CRITICAL,0.0,0.0,0
2020-02-14,16098,MODA PRAIA,commodity,CLASS,4.0,108,CRITICAL,0.0,0.0,0
2020-02-14,16759,VESTUARIO,fashion,HOLIN STONE,1.0,24,CRITICAL,0.0,0.0,0
2020-02-14,17289,VESTUARIO,fashion,EXINIA,1.0,24,CRITICAL,0.0,0.0,5
2020-02-14,18081,UNDERWARE,commodity,CLASS,1.0,108,CRITICAL,0.0,0.0,5
2020-02-14,18330,VESTUARIO,fashion,EAGLE ROCK,1.0,24,CRITICAL,0.0,0.0,0
2020-02-14,18346,VESTUARIO,fashion,EAGLE ROCK,1.0,24,CRITICAL,0.0,0.0,0
2020-02-14,18350,VESTUARIO,fashion,EAGLE ROCK,1.0,24,CRITICAL,0.0,0.0,0
2020-02-14,20131,MODA PRAIA,commodity,RIVANNA,1.0,108,CRITICAL,0.0,0.0,5
2020-02-14,20250,UNDERWARE,commodity,FEMINIS,1.0,108,CRITICAL,0.0,0.0,5
2020-02-14,20395,VESTUARIO,fashion,CHIC CORAL,2.0,24,CRITICAL,0.0,0.0,0
2020-02-14,21228,VESTUARIO,fashion,HELI,1.0,24,CRITICAL,0.0,0.0,0
2020-02-14,21280,VESTUARIO,fashion,CHEERS,1.0,24,CRITICAL,0.0,0.0,0
2020-02-14,22014,BIJU / JOIAS,fashion,MROS,1.0,24,CRITICAL,0.0,0.0,0
2020-02-14,25809,LINHA NOITE,seasonal,LACK,2.0,204,CRITICAL,0.0,0.0,5
2020-02-14,26316,UNDERWARE,commodity,VI LINGERIE,3.0,108,CRITICAL,17.6,1900.8,5
2020-02-14,26362,MODA PRAIA,commodity,CLASS,2.0,108,CRITICAL,0.0,0.0,0
2020-02-14,26396,VESTUARIO,fashion,BRAS,1.0,24,CRITICAL,0.0,0.0,0
2020-02-14,26771,MODA PRAIA,commodity,CLASS,3.0,108,CRITICAL,0.0,0.0,0
2020-02-14,27936,UNDERWARE,commodity,ISABELLE LINGERIE,1.0,108,CRITICAL,0.0,0.0,0
2020-02-14,30084,VESTUARIO,fashion,PACIFIC BLUE,5.0,24,CRITICAL,0.0,0.0,0
2020-02-14,31774,BIJU / JOIAS,fashion,MROS,2.0,24,CRITICAL,0.0,0.0,0
2020-02-14,31822,BIJU / JOIAS,fashion,MROS,2.0,24,CRITICAL,0.0,0.0,0
2020-02-14,31830,BIJU / JOIAS,fashion,MROS,2.0,24,CRITICAL,0.0,0.0,0
2020-02-14,31846,BIJU / JOIAS,fashion,MROS,1.0,24,CRITICAL,0.0,0.0,0
2020-02-14,31895,LINHA NOITE,seasonal,SENSARE,1.0,204,CRITICAL,0.0,0.0,5
2020-02-14,32772,VESTUARIO,fashion,EXINIA,1.0,24,CRITICAL,0.0,0.0,0
2020-02-14,33019,VESTUARIO,fashion,CHEERS,2.0,24,CRITICAL,0.0,0.0,0
2020-02-14,33285,VESTUARIO,fashion,EAGLE ROCK,1.0,24,CRITICAL,0.0,0.0,0
2020-02-14,33623,LINHA NOITE,commodity,MENSAGEIRO DOS SONHOS,2.0,108,CRITICAL,0.0,0.0,0
2020-02-14,33742,VESTUARIO,fashion,EXINIA,1.0,24,CRITICAL,0.0,0.0,0
2020-02-14,34156,VESTUARIO,fashion,HELI,2.0,24,CRITICAL,0.0,0.0,0
2020-02-14,34627,BIJU / JOIAS,fashion,MAURO BIJU,1.0,24,CRITICAL,0.0,0.0,0
2020-02-15,6,UNDERWARE,commodity,TRIFIL,7.0,108,CRITICAL,5.93,640.44,5
2020-02-15,2473,UNDERWARE,commodity,CLASS,1.0,108,CRITICAL,0.0,0.0,0
2020-02-15,4598,MODA PRAIA,commodity,CLASS,2.0,108,CRITICAL,13.16,1421.28,0
2020-02-15,4602,MODA PRAIA,commodity,CLASS,4.0,108,CRITICAL,13.16,1421.28,0
2020-02-15,6485,UNDERWARE,commodity,ZEE RUCCI,1.0,108,CRITICAL,36.81,3975.48,0
2020-02-15,7357,UNDERWARE,commodity,ZEE RUCCI,4.0,108,CRITICAL,4.32,466.56,5
2020-02-15,8983,UNDERWARE,commodity,VI LINGERIE,6.0,108,CRITICAL,20.6,2224.8,5
2020-02-15,10088,UNDERWARE,commodity,LIZ,1.0,108,CRITICAL,0.0,0.0,5
2020-02-15,14105,UNDERWARE,commodity,ZEE RUCCI,3.0,108,CRITICAL,10.47,1130.76,5
2020-02-15,14343,UNDERWARE,commodity,CLASS,4.0,108,CRITICAL,6.55,707.4,0
2020-02-15,14612,UNDERWARE,commodity,VI LINGERIE,7.0,108,CRITICAL,0.0,0.0,5
2020-02-15,14958,VESTUARIO,fashion,CHEERS,2.0,24,CRITICAL,0.0,0.0,0
2020-02-15,16029,MODA PRAIA,seasonal,CLASS,2.0,204,CRITICAL,0.0,0.0,0
2020-02-15,18218,VESTUARIO,fashion,HELI,1.0,24,CRITICAL,0.0,0.0,0
2020-02-15,19310,VESTUARIO,fashion,HOLIN STONE,2.0,24,CRITICAL,0.0,0.0,0
2020-02-15,19352,LINHA NOITE,seasonal,SONHO DE PIJAMA,2.0,204,CRITICAL,0.0,0.0,0
2020-02-15,20285,UNDERWARE,commodity,TOP CAT,1.0,108,CRITICAL,0.0,0.0,5
2020-02-15,20426,VESTUARIO,fashion,EAGLE ROCK,1.0,24,CRITICAL,0.0,0.0,0
2020-02-15,21320,MODA PRAIA,commodity,CLASS,6.0,108,CRITICAL,0.0,0.0,5
2020-02-15,21970,FITNESS,commodity,FOREVER FITNESS,6.0,108,CRITICAL,0.0,0.0,0
2020-02-15,23618,VESTUARIO,fashion,ANANY,1.0,24,CRITICAL,0.0,0.0,0
2020-02-15,26725,MODA PRAIA,commodity,CLASS,1.0,108,CRITICAL,0.0,0.0,0
2020-02-15,30581,UNDERWARE,commodity,VI LINGERIE,3.0,108,CRITICAL,0.0,0.0,0
2020-02-15,31087,VESTUARIO,fashion,CHIC CORAL,1.0,24,CRITICAL,0.0,0.0,0
2020-02-15,31806,BIJU / JOIAS,fashion,MROS,1.0,24,CRITICAL,0.0,0.0,0
2020-02-15,31856,BIJU / JOIAS,fashion,MROS,2.0,24,CRITICAL,0.0,0.0,0
2020-02-15,32275,UNDERWARE,commodity,DESEJO DE USAR,2.0,108,CRITICAL,0.0,0.0,0
2020-02-15,33009,VESTUARIO,fashion,CHEERS,2.0,24,CRITICAL,0.0,0.0,0
2020-02-15,33213,VESTUARIO,fashion,EXINIA,1.0,24,CRITICAL,0.0,0.0,0
2020-02-15,33243,VESTUARIO,fashion,EXINIA,1.0,24,CRITICAL,0.0,0.0,0
2020-02-15,33646,LINHA NOITE,commodity,MENSAGEIRO DOS SONHOS,1.0,108,CRITICAL,0.0,0.0,5
2020-02-15,33788,VESTUARIO,fashion,BELA GAIA,1.0,24,CRITICAL,0.0,0.0,0
2020-02-15,33793,VESTUARIO,fashion,BELA GAIA,1.0,24,CRITICAL,0.0,0.0,0
2020-02-15,33941,VESTUARIO,fashion,MARIA XIQUE,1.0,24,CRITICAL,0.0,0.0,0
2020-02-15,34167,VESTUARIO,fashion,HELI,1.0,24,CRITICAL,0.0,0.0,0
2020-02-15,34567,UNDERWARE,commodity,LOVE SECRET,1.0,108,CRITICAL,0.0,0.0,5
2020-02-16,8114,MODA PRAIA,commodity,CLASS,3.0,108,CRITICAL,20.6,2224.8,0
2020-02-16,8814,UNDERWARE,commodity,DIVA DONNA,2.0,108,CRITICAL,3.85,415.8,5
2020-02-16,8945,UNDERWARE,commodity,CLASS,2.0,108,CRITICAL,13.14,1419.12,0
2020-02-16,10189,EROTICA,commodity,EROSS AFRODITE,1.0,108,CRITICAL,0.0,0.0,0
2020-02-16,11272,MODA PRAIA,seasonal,CLASS,3.0,204,CRITICAL,0.0,0.0,5
2020-02-16,14106,UNDERWARE,commodity,ZEE RUCCI,4.0,108,CRITICAL,10.47,1130.76,0
2020-02-16,15005,VESTUARIO,fashion,EXINIA,1.0,24,CRITICAL,0.0,0.0,0
2020-02-16,15245,MODA PRAIA,commodity,CLASS,6.0,108,CRITICAL,20.6,2224.8,0
2020-02-16,15489,VESTUARIO,fashion,FACIL TEXTIL,1.0,24,CRITICAL,0.0,0.0,0
2020-02-16,15544,MODA PRAIA,commodity,CLASS,1.0,108,CRITICAL,0.0,0.0,0
2020-02-16,16058,MODA PRAIA,seasonal,CLASS,2.0,204,CRITICAL,0.0,0.0,0
2020-02-16,16783,UNDERWARE,commodity,ZEE RUCCI,1.0,108,CRITICAL,0.0,0.0,0
2020-02-16,16995,MODA PRAIA,commodity,CLASS,2.0,108,CRITICAL,11.65,1258.2,5
2020-02-16,17021,MODA PRAIA,commodity,CLASS,5.0,108,CRITICAL,0.0,0.0,0
2020-02-16,18155,MODA PRAIA,commodity,RIVANNA,3.0,108,CRITICAL,0.0,0.0,5
2020-02-16,19278,UNDERWARE,commodity,FEMINIS,4.0,108,CRITICAL,0.0,0.0,0
2020-02-16,19289,UNDERWARE,commodity,FEMINIS,4.0,108,CRITICAL,0.0,0.0,5
2020-02-16,19297,UNDERWARE,commodity,FEMINIS,3.0,108,CRITICAL,0.0,0.0,5
2020-02-16,20390,VESTUARIO,fashion,CHIC CORAL,2.0,24,CRITICAL,0.0,0.0,0
2020-02-16,20620,VESTUARIO,fashion,CHEERS,1.0,24,CRITICAL,0.0,0.0,5
2020-02-16,20875,LINHA NOITE,commodity,LU MODAS,3.0,108,CRITICAL,0.0,0.0,0
2020-02-16,21065,LINHA NOITE,seasonal,LACK,1.0,204,CRITICAL,0.0,0.0,5
2020-02-16,21104,UNDERWARE,commodity,ZEE RUCCI,2.0,108,CRITICAL,0.0,0.0,0
2020-02-16,21975,FITNESS,commodity,FOREVER FITNESS,2.0,108,CRITICAL,0.0,0.0,0
2020-02-16,22226,LINHA NOITE,seasonal,SONHO DE PIJAMA,2.0,204,CRITICAL,0.0,0.0,5
2020-02-16,22331,UNDERWARE,commodity,FLOR DE LOTUS,4.0,108,CRITICAL,0.0,0.0,5
2020-02-16,22705,UNDERWARE,commodity,ANNI,2.0,108,CRITICAL,0.0,0.0,5
2020-02-16,26382,MODA PRAIA,commodity,CLASS,2.0,108,CRITICAL,0.0,0.0,0
2020-02-16,26721,MODA PRAIA,commodity,CLASS,3.0,108,CRITICAL,20.6,2224.8,0
2020-02-16,26736,MODA PRAIA,commodity,CLASS,1.0,108,CRITICAL,0.0,0.0,0
2020-02-16,29034,UNDERWARE,commodity,FINA ESTAMPA,5.0,108,CRITICAL,0.0,0.0,0
2020-02-16,31038,UNDERWARE,commodity,VI LINGERIE,1.0,108,CRITICAL,0.0,0.0,5
2020-02-16,31177,MODA PRAIA,commodity,LAMAR,1.0,108,CRITICAL,0.0,0.0,0
2020-02-16,31766,BIJU / JOIAS,fashion,MROS,2.0,24,CRITICAL,0.0,0.0,0
2020-02-16,31780,BIJU / JOIAS,fashion,MROS,1.0,24,CRITICAL,0.0,0.0,0
2020-02-16,32311,UNDERWARE,commodity,DESEJO DE USAR,1.0,108,CRITICAL,0.0,0.0,0
2020-02-16,33261,VESTUARIO,fashion,EAGLE ROCK,1.0,24,CRITICAL,0.0,0.0,0
2020-02-16,33293,VESTUARIO,fashion,SALOPP,1.0,24,CRITICAL,0.0,0.0,0
2020-02-16,33779,VESTUARIO,fashion,BELA GAIA,1.0,24,CRITICAL,0.0,0.0,0
2020-02-16,34161,VESTUARIO,fashion,HELI,1.0,24,CRITICAL,0.0,0.0,0
2020-02-16,34403,UNDERWARE,commodity,LIZ,3.0,108,CRITICAL,0.0,0.0,0
2020-02-16,34548,LINHA NOITE,seasonal,REISUL,5.0,204,CRITICAL,0.0,0.0,5
2020-02-17,547,UNDERWARE,commodity,TRIFIL,1.0,108,CRITICAL,14.51,1567.08,0
2020-02-17,632,UNDERWARE,commodity,DEGLIN,1.0,108,CRITICAL,4.5,486.0,0
2020-02-17,975,UNDERWARE,commodity,VI LINGERIE,3.0,108,CRITICAL,19.13,2066.04,5
2020-02-17,1600,UNDERWARE,commodity,DIVA DONNA,1.0,108,CRITICAL,3.45,372.6,5
2020-02-17,2479,UNDERWARE,commodity,DIVA DONNA,1.0,108,CRITICAL,5.53,597.24,5
2020-02-17,5790,UNDERWARE,commodity,ZEE RUCCI,2.0,108,CRITICAL,12.24,1321.92,0
2020-02-17,7372,UNDERWARE,commodity,ZEE RUCCI,6.0,108,CRITICAL,5.7,615.6,5
2020-02-17,8949,UNDERWARE,commodity,VI LINGERIE,6.0,108,CRITICAL,19.89,2148.12,5
2020-02-17,11604,MODA PRAIA,seasonal,RIVANNA,1.0,204,CRITICAL,0.0,0.0,0
2020-02-17,12709,MODA PRAIA,seasonal,CLASS,2.0,204,CRITICAL,0.0,0.0,5
2020-02-17,12746,MODA PRAIA,commodity,CLASS,4.0,108,CRITICAL,0.0,0.0,5
2020-02-17,13149,UNDERWARE,commodity,VI LINGERIE,2.0,108,CRITICAL,12.9,1393.2,0
2020-02-17,14003,MODA PRAIA,seasonal,CLASS,3.0,204,CRITICAL,0.0,0.0,0
2020-02-17,14344,UNDERWARE,commodity,CLASS,4.0,108,CRITICAL,6.55,707.4,5
2020-02-17,14919,UNDERWARE,commodity,FEMINIS,5.0,108,CRITICAL,0.0,0.0,5
2020-02-17,15232,VESTUARIO,fashion,M&S FASHION,1.0,24,CRITICAL,0.0,0.0,5
2020-02-17,17179,VESTUARIO,fashion,ELLABELLE,1.0,24,CRITICAL,0.0,0.0,0
2020-02-17,20229,UNDERWARE,commodity,VISLUMBRE,7.0,108,CRITICAL,0.0,0.0,0
2020-02-17,20274,UNDERWARE,commodity,TOP CAT,1.0,108,CRITICAL,0.0,0.0,0
2020-02-17,20284,UNDERWARE,commodity,TOP CAT,1.0,108,CRITICAL,0.0,0.0,5
2020-02-17,20822,MODA PRAIA,commodity,CLASS,5.0,108,CRITICAL,0.0,0.0,0
2020-02-17,22023,BIJU / JOIAS,fashion,MROS,2.0,24,CRITICAL,0.0,0.0,0
2020-02-17,22277,VESTUARIO,fashion,EXINIA,2.0,24,CRITICAL,0.0,0.0,0
2020-02-17,26781,MODA PRAIA,commodity,CLASS,3.0,108,CRITICAL,0.0,0.0,0
2020-02-17,30896,UNDERWARE,commodity,DIVA DONNA,1.0,108,CRITICAL,3.02,326.16,5
2020-02-17,31030,UNDERWARE,commodity,VI LINGERIE,4.0,108,CRITICAL,0.0,0.0,5
2020-02-17,31095,VESTUARIO,fashion,CHIC CORAL,1.0,24,CRITICAL,0.0,0.0,0
2020-02-17,31855,BIJU / JOIAS,fashion,MROS,1.0,24,CRITICAL,0.0,0.0,0
2020-02-17,32062,UNDERWARE,commodity,DIRA,6.0,108,CRITICAL,0.0,0.0,5
2020-02-17,33635,LINHA NOITE,commodity,MENSAGEIRO DOS SONHOS,2.0,108,CRITICAL,0.0,0.0,0
2020-02-17,34152,VESTUARIO,fashion,HELI,1.0,24,CRITICAL,0.0,0.0,0
2020-02-17,34558,UNDERWARE,commodity,LOVE SECRET,2.0,108,CRITICAL,0.0,0.0,5
2020-02-17,34856,LINHA NOITE,seasonal,SENSARE,1.0,204,CRITICAL,0.0,0.0,5
2020-02-17,35206,VESTUARIO,fashion,LOVERLY,7.0,18,CRITICAL,0.0,0.0,1
2020-02-18,545,UNDERWARE,commodity,TRIFIL,0.5,216,CRITICAL,14.51,3134.16,5
2020-02-18,957,UNDERWARE,commodity,VI LINGERIE,6.0,108,CRITICAL,4.22,455.76,5
2020-02-18,3522,UNDERWARE,commodity,VI LINGERIE,2.0,108,CRITICAL,20.7,2235.6,5
2020-02-18,4603,MODA PRAIA,commodity,CLASS,1.0,108,CRITICAL,13.16,1421.28,0
2020-02-18,4836,EROTICA,commodity,EROSS AFRODITE,3.0,108,CRITICAL,3.9,421.2,2
2020-02-18,6315,UNDERWARE,commodity,DIVA DONNA,2.0,108,CRITICAL,4.55,491.4,5
2020-02-18,8152,MODA PRAIA,commodity,CLASS,5.0,108,CRITICAL,14.15,1528.2,5
2020-02-18,15243,UNDERWARE,commodity,DEMILLUS,1.0,108,CRITICAL,0.0,0.0,5
2020-02-18,15284,UNDERWARE,commodity,ZEE RUCCI,2.0,108,CRITICAL,0.0,0.0,0
2020-02-18,15404,MODA PRAIA,commodity,RIVANNA,5.0,108,CRITICAL,0.0,0.0,0
2020-02-18,17083,VESTUARIO,fashion,ANANY,1.0,24,CRITICAL,0.0,0.0,0
2020-02-18,18870,VESTUARIO,fashion,KOHMAR,1.0,24,CRITICAL,0.0,0.0,0
2020-02-18,19216,UNDERWARE,commodity,ZEE RUCCI,4.0,108,CRITICAL,10.47,1130.76,0
2020-02-18,19354,LINHA NOITE,seasonal,SONHO DE PIJAMA,3.0,204,CRITICAL,0.0,0.0,5
2020-02-18,20251,UNDERWARE,commodity,FEMINIS,2.0,108,CRITICAL,0.0,0.0,0
2020-02-18,20455,VESTUARIO,fashion,VALENTINA,1.0,24,CRITICAL,0.0,0.0,5
2020-02-18,20685,VESTUARIO,fashion,FAVAROS,1.0,24,CRITICAL,0.0,0.0,0
2020-02-18,21106,UNDERWARE,commodity,ZEE RUCCI,3.0,108,CRITICAL,0.0,0.0,0
2020-02-18,21232,VESTUARIO,fashion,HELI,1.0,24,CRITICAL,0.0,0.0,0
2020-02-18,21246,VESTUARIO,fashion,HELI,1.0,24,CRITICAL,0.0,0.0,0
2020-02-18,23072,VESTUARIO,fashion,BRAS,1.0,24,CRITICAL,0.0,0.0,0
2020-02-18,23328,VESTUARIO,fashion,BRAS,1.0,24,CRITICAL,71.99,1727.76,0
2020-02-18,29049,UNDERWARE,commodity,FINA ESTAMPA,7.0,108,CRITICAL,0.0,0.0,5
2020-02-18,30887,UNDERWARE,commodity,DIVA DONNA,4.0,108,CRITICAL,3.45,372.6,5
2020-02-18,31559,VESTUARIO,fashion,LOVERLY,2.0,24,CRITICAL,0.0,0.0,0
2020-02-18,31828,BIJU / JOIAS,fashion,MROS,2.0,24,CRITICAL,0.0,0.0,0
2020-02-18,31959,VESTUARIO,fashion,MARIAH,2.0,24,CRITICAL,0.0,0.0,5
2020-02-18,33962,VESTUARIO,fashion,CHEERS,2.0,24,CRITICAL,0.0,0.0,0
2020-02-18,34348,UNDERWARE,commodity,EMOCIONE,1.0,108,CRITICAL,0.0,0.0,5
2020-02-18,34602,BIJU / JOIAS,fashion,MAURO BIJU,1.0,24,CRITICAL,0.0,0.0,0
2020-02-18,34620,BIJU / JOIAS,fashion,MAURO BIJU,2.0,24,CRITICAL,0.0,0.0,0
2020-02-18,35051,MODA PRAIA,commodity,HERMES BALI,1.0,108,CRITICAL,0.0,0.0,0
2020-02-18,35194,VESTUARIO,fashion,BRAS,7.0,18,CRITICAL,0.0,0.0,0
2020-02-19,429,UNDERWARE,commodity,DIVA DONNA,3.0,108,CRITICAL,3.02,326.16,5
2020-02-19,1011,UNDERWARE,commodity,VI LINGERIE,3.0,108,CRITICAL,9.87,1065.96,0
2020-02-19,5122,UNDERWARE,commodity,ESBELT,1.0,108,CRITICAL,52.0,5616.0,0
2020-02-19,6110,UNDERWARE,commodity,DIVA DONNA,4.0,108,CRITICAL,5.53,597.24,5
2020-02-19,8810,UNDERWARE,commodity,DIVA DONNA,3.0,108,CRITICAL,4.0,432.0,5
2020-02-19,11019,UNDERWARE,commodity,ROSA SAFIRA,1.0,108,CRITICAL,0.0,0.0,0
2020-02-19,13137,UNDERWARE,commodity,TRIFIL,7.0,108,CRITICAL,6.24,673.92,0
2020-02-19,13142,UNDERWARE,commodity,VI LINGERIE,3.0,108,CRITICAL,12.9,1393.2,5
2020-02-19,15096,UNDERWARE,commodity,FEMINIS,1.0,108,CRITICAL,0.0,0.0,0
2020-02-19,16126,MODA PRAIA,commodity,RIVANNA,2.0,108,CRITICAL,0.0,0.0,0
2020-02-19,16188,MODA PRAIA,commodity,RIVANNA,1.0,108,CRITICAL,0.0,0.0,0
2020-02-19,16810,UNDERWARE,commodity,VALENTINA LINGERIE,1.0,108,CRITICAL,0.0,0.0,0
2020-02-19,16980,UNDERWARE,commodity,EMOCIONE,7.0,108,CRITICAL,0.0,0.0,0
2020-02-19,17260,VESTUARIO,fashion,EXINIA,1.0,24,CRITICAL,0.0,0.0,0
2020-02-19,17789,VESTUARIO,fashion,HELI,1.0,24,CRITICAL,0.0,0.0,0
2020-02-19,18001,FITNESS,commodity,FOREVER FITNESS,2.0,108,CRITICAL,0.0,0.0,0
2020-02-19,18231,VESTUARIO,fashion,MARIA XIQUE,2.0,24,CRITICAL,0.0,0.0,5
2020-02-19,19174,VESTUARIO,fashion,CHEERS,1.0,24,CRITICAL,0.0,0.0,0
2020-02-19,19948,MODA PRAIA,seasonal,CLASS,1.0,204,CRITICAL,0.0,0.0,0
2020-02-19,20901,VESTUARIO,fashion,EXINIA,4.0,24,CRITICAL,0.0,0.0,0
2020-02-19,21238,VESTUARIO,fashion,HELI,1.0,24,CRITICAL,0.0,0.0,0
2020-02-19,21244,VESTUARIO,fashion,HELI,1.0,24,CRITICAL,0.0,0.0,0
2020-02-19,22021,BIJU / JOIAS,fashion,MROS,2.0,24,CRITICAL,0.0,0.0,0
2020-02-19,23069,UNDERWARE,commodity,ZEE RUCCI,1.0,108,CRITICAL,0.0,0.0,5
2020-02-19,24821,UNDERWARE,commodity,FINA ESTAMPA,4.0,108,CRITICAL,0.0,0.0,5
2020-02-19,28833,UNDERWARE,commodity,CLASS,1.0,108,CRITICAL,18.13,1958.04,0
2020-02-19,30474,UNDERWARE,commodity,DIRA,3.0,108,CRITICAL,0.0,0.0,0
2020-02-19,30760,LINHA NOITE,seasonal,SONHO DE PIJAMA,1.0,204,CRITICAL,0.0,0.0,0
2020-02-19,31139,MODA PRAIA,commodity,LAMAR,3.0,108,CRITICAL,0.0,0.0,0
2020-02-19,31784,BIJU / JOIAS,fashion,MROS,1.0,24,CRITICAL,0.0,0.0,0
2020-02-19,31866,VESTUARIO,fashion,BRAS,1.0,24,CRITICAL,0.0,0.0,0
2020-02-19,32065,UNDERWARE,commodity,DIRA,1.0,108,CRITICAL,0.0,0.0,5
2020-02-19,33551,VESTUARIO,fashion,SUB WAY,1.0,24,CRITICAL,0.0,0.0,0
2020-02-19,33569,VESTUARIO,fashion,SUB WAY,1.0,24,CRITICAL,0.0,0.0,0
2020-02-19,33754,VESTUARIO,fashion,EXINIA,1.0,24,CRITICAL,0.0,0.0,5
2020-02-19,33761,VESTUARIO,fashion,EXINIA,1.0,24,CRITICAL,0.0,0.0,0
2020-02-19,34357,UNDERWARE,commodity,EMOCIONE,1.0,108,CRITICAL,0.0,0.0,0
2020-02-19,34358,UNDERWARE,commodity,EMOCIONE,2.0,108,CRITICAL,0.0,0.0,0
2020-02-19,34363,EROTICA,commodity,EMOCIONE,1.0,108,CRITICAL,0.0,0.0,0
2020-02-19,34465,VESTUARIO,fashion,BRAS,1.0,24,CRITICAL,0.0,0.0,0
2020-02-19,34752,BIJU / JOIAS,fashion,MROS,2.0,24,CRITICAL,0.0,0.0,0
2020-02-20,886,UNDERWARE,commodity,MASH,2.0,108,CRITICAL,7.88,851.04,0
2020-02-20,2754,UNDERWARE,commodity,VI LINGERIE,1.0,108,CRITICAL,15.13,1634.04,5
2020-02-20,3423,UNDERWARE,commodity,CLASS,1.0,108,CRITICAL,11.35,1225.8,0
2020-02-20,5112,UNDERWARE,commodity,CLASS,6.0,108,CRITICAL,5.48,591.84,5
2020-02-20,5588,MODA PRAIA,commodity,SAMPRAIA,2.0,108,CRITICAL,17.9,1933.2,0
2020-02-20,6431,MODA PRAIA,seasonal,RIVANNA,7.0,204,CRITICAL,25.83,5269.32,0
2020-02-20,6562,LINHA NOITE,seasonal,PUFF,1.0,204,CRITICAL,25.34,5169.36,0
2020-02-20,8754,UNDERWARE,commodity,DIVA DONNA,1.0,108,CRITICAL,4.55,491.4,5
2020-02-20,11071,UNDERWARE,commodity,LIZ,1.0,108,CRITICAL,0.0,0.0,0
2020-02-20,13158,UNDERWARE,commodity,TRIFIL,1.0,108,CRITICAL,13.87,1497.96,5
2020-02-20,14981,VESTUARIO,fashion,SUB WAY,1.0,24,CRITICAL,0.0,0.0,0
2020-02-20,15090,UNDERWARE,commodity,FEMINIS,4.0,108,CRITICAL,0.0,0.0,0
2020-02-20,15178,VESTUARIO,fashion,QDIABLA,1.0,24,CRITICAL,0.0,0.0,0
2020-02-20,15270,MODA PRAIA,seasonal,CLASS,6.0,204,CRITICAL,0.0,0.0,0
2020-02-20,15450,UNDERWARE,commodity,FEMINIS,3.0,108,CRITICAL,0.0,0.0,0
2020-02-20,15453,UNDERWARE,commodity,FEMINIS,1.0,108,CRITICAL,0.0,0.0,0
2020-02-20,16030,MODA PRAIA,seasonal,CLASS,3.0,204,CRITICAL,0.0,0.0,5
2020-02-20,16061,MODA PRAIA,commodity,CLASS,6.0,108,CRITICAL,0.0,0.0,0
2020-02-20,17024,MODA PRAIA,commodity,CLASS,5.0,108,CRITICAL,0.0,0.0,5
2020-02-20,18975,VESTUARIO,fashion,HOLIN STONE,1.0,24,CRITICAL,0.0,0.0,0
2020-02-20,18991,VESTUARIO,fashion,HOLIN STONE,3.0,24,CRITICAL,0.0,0.0,0
2020-02-20,19342,LINHA NOITE,commodity,LU MODAS,2.0,108,CRITICAL,0.0,0.0,0
2020-02-20,20071,VESTUARIO,fashion,WANABEE,1.0,24,CRITICAL,0.0,0.0,0
2020-02-20,20105,MODA PRAIA,seasonal,CLASS,1.0,204,CRITICAL,0.0,0.0,5
2020-02-20,20378,VESTUARIO,fashion,CHIC CORAL,2.0,24,CRITICAL,0.0,0.0,0
2020-02-20,23616,VESTUARIO,fashion,ANANY,1.0,24,CRITICAL,0.0,0.0,0
2020-02-20,25905,FITNESS,commodity,FOREVER FITNESS,3.0,108,CRITICAL,0.0,0.0,5
2020-02-20,26851,UNDERWARE,commodity,VI LINGERIE,2.0,108,CRITICAL,19.89,2148.12,0
2020-02-20,26852,UNDERWARE,commodity,VI LINGERIE,1.0,108,CRITICAL,19.89,2148.12,0
2020-02-20,26986,UNDERWARE,commodity,ZEE RUCCI,1.0,108,CRITICAL,24.49,2644.92,5
2020-02-20,27895,MODA PRAIA,commodity,RIVANNA,1.0,108,CRITICAL,0.0,0.0,0
2020-02-20,28422,MODA PRAIA,commodity,M25,1.0,108,CRITICAL,35.0,3780.0,0
2020-02-20,29070,UNDERWARE,commodity,DEMILLUS,3.0,108,CRITICAL,0.0,0.0,5
2020-02-20,29334,VESTUARIO,fashion,HOLIN STONE,1.0,24,CRITICAL,0.0,0.0,0
2020-02-20,30233,UNDERWARE,commodity,VI LINGERIE,2.0,108,CRITICAL,0.0,0.0,0
2020-02-20,31840,BIJU / JOIAS,fashion,MROS,2.0,24,CRITICAL,0.0,0.0,0
2020-02-20,31894,LINHA NOITE,seasonal,SENSARE,1.0,204,CRITICAL,0.0,0.0,5
