product_id,category,regime,stock_qty,days_without_sale,suggested_discount,last_sale_date
1569,UNDERWARE,commodity,1,153,20%,2020-03-25
4608,MODA PRAIA,commodity,2,189,30%,2019-12-04
13886,MODA PRAIA,seasonal,3,99,20%,2019-12-04
15262,MODA PRAIA,commodity,3,210,30%,2019-12-04
16131,MODA PRAIA,commodity,3,356,30%,2019-12-04
16175,MODA PRAIA,commodity,8,178,20%,2019-12-04
18603,VESTUARIO,fashion,1,197,30%,2019-12-04
19026,VESTUARIO,fashion,1,145,20%,2019-12-04
19315,VESTUARIO,fashion,1,356,30%,2019-12-04
20451,VESTUARIO,fashion,1,99,20%,2019-12-04
20609,UNDERWARE,commodity,2,100,20%,2019-12-04
21184,VESTUARIO,fashion,3,88,10%,2019-12-04
22930,LINHA NOITE,commodity,2,98,20%,2019-12-04
23424,UNDERWARE,commodity,3,183,30%,2020-03-17
24824,UNDERWARE,commodity,3,157,20%,2020-06-20
26789,MODA PRAIA,commodity,3,119,20%,2020-03-31
27153,VESTUARIO,fashion,1,141,20%,2019-12-04
28057,UNDERWARE,commodity,3,356,30%,2019-12-04
33760,VESTUARIO,fashion,1,109,20%,2019-12-04
33782,VESTUARIO,fashion,1,62,10%,2019-12-04
34060,UNDERWARE,commodity,1,127,20%,2019-12-04
34565,UNDERWARE,commodity,1,196,30%,2020-04-27
231,EROTICA,commodity,1,88,10%,2019-12-05
2981,UNDERWARE,commodity,1,118,20%,2019-12-05
8784,UNDERWARE,commodity,1,108,20%,2019-12-05
11639,MODA PRAIA,seasonal,1,198,30%,2020-05-10
14926,UNDERWARE,commodity,14,152,20%,2020-03-12
15244,UNDERWARE,commodity,1,82,10%,2019-12-05
16136,MODA PRAIA,commodity,2,61,10%,2019-12-05
16321,FITNESS,commodity,1,68,10%,2019-12-05
17314,VESTUARIO,commodity,1,65,10%,2019-12-05
20873,LINHA NOITE,commodity,2,109,20%,2019-12-05
21188,VESTUARIO,fashion,2,71,10%,2019-12-05
21293,VESTUARIO,fashion,1,134,20%,2019-12-05
27346,VESTUARIO,commodity,1,137,20%,2019-12-05
31206,UNDERWARE,commodity,1,66,10%,2020-02-05
32338,UNDERWARE,commodity,1,151,20%,2020-06-15
33278,VESTUARIO,fashion,1,139,20%,2019-12-05
33863,ACESSORIOS,fashion,2,70,10%,2019-12-05
34546,LINHA NOITE,seasonal,10,164,20%,2019-12-05
7979,VESTUARIO,fashion,1,188,30%,2019-12-06
15283,UNDERWARE,commodity,1,183,30%,2020-04-28
16153,MODA PRAIA,commodity,1,76,10%,2019-12-06
20259,UNDERWARE,commodity,1,79,10%,2019-12-06
20876,LINHA NOITE,commodity,3,271,30%,2020-02-27
21078,FITNESS,commodity,13,270,30%,2020-02-28
21991,FITNESS,commodity,2,114,20%,2019-12-06
23039,FITNESS,commodity,1,221,30%,2019-12-06
24327,UNDERWARE,commodity,4,259,30%,2019-12-06
28600,VESTUARIO,fashion,1,266,30%,2019-12-06
30568,UNDERWARE,commodity,1,150,20%,2019-12-06
30643,UNDERWARE,commodity,3,261,30%,2019-12-06
31213,UNDERWARE,commodity,2,181,30%,2019-12-06
4879,UNDERWARE,commodity,1,143,20%,2019-12-07
8683,UNDERWARE,commodity,3,164,20%,2019-12-07
13965,UNDERWARE,commodity,1,231,30%,2019-12-07
15088,UNDERWARE,commodity,3,287,30%,2019-12-07
20461,VESTUARIO,fashion,1,159,20%,2019-12-07
21216,VESTUARIO,fashion,1,91,20%,2019-12-07
21217,VESTUARIO,fashion,1,96,20%,2019-12-07
21234,VESTUARIO,fashion,1,95,20%,2019-12-07
21775,EROTICA,commodity,1,108,20%,2019-12-07
22234,LINHA NOITE,seasonal,2,119,20%,2019-12-07
26949,UNDERWARE,commodity,4,126,20%,2019-12-07
27128,VESTUARIO,fashion,2,161,20%,2019-12-07
28830,UNDERWARE,commodity,1,144,20%,2019-12-07
30131,VESTUARIO,fashion,1,72,10%,2019-12-07
30903,UNDERWARE,commodity,3,202,30%,2019-12-07
33743,VESTUARIO,fashion,1,134,20%,2019-12-07
34207,LINHA NOITE,seasonal,3,153,20%,2019-12-07
35071,UNDERWARE,commodity,1,82,10%,2019-12-07
2328,UNDERWARE,commodity,1,111,20%,2019-12-08
2437,UNDERWARE,commodity,3,146,20%,2019-12-08
7884,UNDERWARE,commodity,21,172,20%,2019-12-08
10451,UNDERWARE,commodity,1,352,30%,2019-12-08
11070,UNDERWARE,commodity,2,352,30%,2019-12-08
14849,MODA PRAIA,commodity,8,191,30%,2019-12-08
16373,VESTUARIO,fashion,1,350,30%,2019-12-08
18599,VESTUARIO,fashion,1,141,20%,2019-12-08
19217,UNDERWARE,commodity,9,149,20%,2020-03-03
19350,LINHA NOITE,seasonal,1,98,20%,2019-12-08
19380,VESTUARIO,fashion,2,69,10%,2019-12-08
20742,VESTUARIO,fashion,1,329,30%,2019-12-08
20800,VESTUARIO,fashion,1,155,20%,2019-12-08
21082,FITNESS,commodity,11,218,30%,2019-12-08
21299,VESTUARIO,fashion,1,93,20%,2019-12-08
22067,BIJU / JOIAS,fashion,1,352,30%,2019-12-08
22759,UNDERWARE,commodity,1,322,30%,2019-12-08
27794,LINHA NOITE,seasonal,1,233,30%,2019-12-08
28335,MODA PRAIA,commodity,1,155,20%,2020-06-22
29950,EROTICA,commodity,2,61,10%,2019-12-08
31189,MODA PRAIA,commodity,2,110,20%,2020-04-17
32181,FITNESS,commodity,2,222,30%,2019-12-08
32970,LINHA NOITE,seasonal,2,173,20%,2020-02-07
33333,VESTUARIO,fashion,1,230,30%,2019-12-08
33341,VESTUARIO,fashion,1,324,30%,2019-12-08
33750,VESTUARIO,fashion,1,125,20%,2019-12-08
33949,MODA PRAIA,seasonal,19,124,20%,2019-12-08
34046,UNDERWARE,commodity,8,192,30%,2020-02-07
34571,BIJU / JOIAS,fashion,1,352,30%,2019-12-08
34612,BIJU / JOIAS,fashion,1,122,20%,2019-12-08
34622,BIJU / JOIAS,fashion,1,194,30%,2019-12-08
34767,VESTUARIO,fashion,1,108,20%,2019-12-08
47,UNDERWARE,commodity,15,351,30%,2019-12-09
420,UNDERWARE,commodity,2,198,30%,2019-12-09
896,UNDERWARE,commodity,3,351,30%,2019-12-09
2438,UNDERWARE,commodity,1,95,20%,2019-12-09
5640,UNDERWARE,commodity,2,79,10%,2020-05-31
6305,UNDERWARE,commodity,2,90,20%,2020-02-11
10514,UNDERWARE,commodity,1,69,10%,2019-12-09
12532,MODA PRAIA,seasonal,1,149,20%,2019-12-09
13858,VESTUARIO,fashion,1,140,20%,2020-03-30
14475,UNDERWARE,commodity,36,123,20%,2019-12-09
16984,UNDERWARE,commodity,1,81,10%,2019-12-09
17980,FITNESS,commodity,1,65,10%,2019-12-09
19299,UNDERWARE,commodity,1,150,20%,2019-12-09
20895,VESTUARIO,fashion,1,198,30%,2020-05-10
21802,MODA PRAIA,seasonal,2,216,30%,2019-12-09
21820,MODA PRAIA,seasonal,3,147,20%,2019-12-09
22065,BIJU / JOIAS,fashion,1,132,20%,2020-03-16
26383,MODA PRAIA,commodity,2,66,10%,2019-12-09
26476,MODA PRAIA,commodity,1,231,30%,2019-12-09
30390,VESTUARIO,fashion,1,286,30%,2019-12-09
31073,VESTUARIO,fashion,1,194,30%,2019-12-09
31782,BIJU / JOIAS,fashion,1,148,20%,2020-04-08
431,UNDERWARE,commodity,1,74,10%,2019-12-10
16119,MODA PRAIA,commodity,1,303,30%,2019-12-10
18270,VESTUARIO,fashion,1,281,30%,2020-02-17
19280,UNDERWARE,commodity,1,137,20%,2020-05-12
21197,VESTUARIO,fashion,1,65,10%,2019-12-10
24192,LINHA NOITE,seasonal,1,112,20%,2019-12-10
24770,VESTUARIO,fashion,1,204,30%,2019-12-10
32282,UNDERWARE,commodity,1,141,20%,2019-12-10
32972,LINHA NOITE,seasonal,2,123,20%,2020-03-28
33914,VESTUARIO,fashion,1,137,20%,2019-12-10
34196,LINHA NOITE,seasonal,3,153,20%,2019-12-10
34352,UNDERWARE,commodity,1,194,30%,2019-12-10
34539,LINHA NOITE,seasonal,7,180,30%,2019-12-10
34580,BIJU / JOIAS,fashion,1,113,20%,2019-12-10
34736,VESTUARIO,fashion,1,74,10%,2019-12-10
34807,VESTUARIO,fashion,1,167,20%,2019-12-10
35114,LINHA NOITE,seasonal,1,223,30%,2019-12-10
2436,UNDERWARE,commodity,1,114,20%,2019-12-11
7369,UNDERWARE,commodity,3,118,20%,2019-12-11
8166,EROTICA,commodity,2,116,20%,2019-12-11
9696,MODA PRAIA,commodity,1,81,10%,2019-12-11
11635,MODA PRAIA,seasonal,2,75,10%,2019-12-11
14400,LINHA NOITE,seasonal,1,134,20%,2019-12-11
16046,MODA PRAIA,commodity,5,191,30%,2019-12-11
16821,VESTUARIO,fashion,1,137,20%,2019-12-11
16874,VESTUARIO,fashion,1,188,30%,2019-12-11
18181,UNDERWARE,commodity,1,89,10%,2019-12-11
18222,VESTUARIO,fashion,1,64,10%,2019-12-11
19009,VESTUARIO,fashion,1,156,20%,2019-12-11
19753,VESTUARIO,fashion,1,133,20%,2019-12-11
20165,MODA PRAIA,commodity,2,70,10%,2019-12-11
21261,VESTUARIO,fashion,1,79,10%,2019-12-11
21262,VESTUARIO,fashion,1,116,20%,2019-12-11
21981,FITNESS,commodity,1,349,30%,2019-12-11
23077,VESTUARIO,fashion,1,349,30%,2019-12-11
25120,UNDERWARE,commodity,8,193,30%,2019-12-11
30642,UNDERWARE,commodity,1,104,20%,2019-12-11
31916,LINHA NOITE,seasonal,4,141,20%,2020-03-07
33453,LINHA NOITE,seasonal,1,91,20%,2019-12-11
2482,UNDERWARE,commodity,1,277,30%,2019-12-12
6526,UNDERWARE,commodity,6,149,20%,2020-03-21
8789,UNDERWARE,commodity,1,348,30%,2019-12-12
12715,MODA PRAIA,commodity,2,207,30%,2019-12-12
14476,UNDERWARE,commodity,3,150,20%,2020-05-23
15533,MODA PRAIA,commodity,2,191,30%,2019-12-12
15546,MODA PRAIA,commodity,2,231,30%,2019-12-12
16192,MODA PRAIA,commodity,1,72,10%,2019-12-12
18000,FITNESS,commodity,29,141,20%,2020-06-19
18584,VESTUARIO,fashion,1,68,10%,2019-12-12
19270,UNDERWARE,commodity,6,197,30%,2020-04-06
19865,UNDERWARE,commodity,2,191,30%,2019-12-12
21219,VESTUARIO,fashion,1,140,20%,2019-12-12
29045,UNDERWARE,commodity,5,92,20%,2020-03-13
29158,VESTUARIO,fashion,1,144,20%,2020-02-17
30907,UNDERWARE,commodity,2,115,20%,2019-12-12
31217,UNDERWARE,commodity,2,76,10%,2019-12-12
32284,UNDERWARE,commodity,1,127,20%,2019-12-12
33327,LINHA NOITE,seasonal,5,127,20%,2019-12-12
33370,LINHA NOITE,commodity,1,137,20%,2020-03-21
33514,VESTUARIO,fashion,2,262,30%,2019-12-12
33765,VESTUARIO,fashion,1,297,30%,2019-12-12
34083,UNDERWARE,commodity,1,83,10%,2019-12-12
634,UNDERWARE,commodity,1,109,20%,2019-12-13
6578,UNDERWARE,commodity,1,227,30%,2019-12-13
17290,VESTUARIO,fashion,1,171,20%,2019-12-13
18197,UNDERWARE,commodity,17,121,20%,2020-06-13
18351,VESTUARIO,fashion,1,246,30%,2019-12-13
19296,UNDERWARE,commodity,2,180,30%,2019-12-13
20060,VESTUARIO,fashion,1,124,20%,2019-12-13
20106,MODA PRAIA,seasonal,1,73,10%,2019-12-13
20281,UNDERWARE,commodity,1,154,20%,2019-12-13
21231,VESTUARIO,fashion,1,147,20%,2019-12-13
22060,BIJU / JOIAS,fashion,1,131,20%,2020-03-25
22758,UNDERWARE,commodity,1,110,20%,2019-12-13
28658,VESTUARIO,fashion,1,83,10%,2019-12-13
30230,UNDERWARE,commodity,1,73,10%,2019-12-13
31027,UNDERWARE,commodity,11,215,30%,2019-12-13
32790,UNDERWARE,commodity,1,129,20%,2019-12-13
34059,UNDERWARE,commodity,1,129,20%,2019-12-13
34127,VESTUARIO,fashion,1,91,20%,2019-12-13
34300,UNDERWARE,commodity,6,321,30%,2019-12-13
34461,VESTUARIO,fashion,1,186,30%,2019-12-13
4616,MODA PRAIA,commodity,1,241,30%,2019-12-14
12577,UNDERWARE,commodity,7,100,20%,2019-12-14
15070,UNDERWARE,commodity,1,94,20%,2020-02-14
16694,VESTUARIO,fashion,1,187,30%,2019-12-14
19223,VESTUARIO,fashion,1,182,30%,2019-12-14
20241,UNDERWARE,commodity,4,254,30%,2019-12-14
20739,VESTUARIO,fashion,1,230,30%,2019-12-14
21072,FITNESS,commodity,17,346,30%,2019-12-14
21353,MODA PRAIA,commodity,1,185,30%,2019-12-14
21842,LINHA NOITE,commodity,1,184,30%,2019-12-14
21984,FITNESS,commodity,28,168,20%,2020-06-09
27347,VESTUARIO,commodity,1,75,10%,2020-02-27
28611,VESTUARIO,fashion,1,66,10%,2019-12-14
28932,UNDERWARE,commodity,1,64,10%,2019-12-14
31582,MODA PRAIA,commodity,1,141,20%,2019-12-14
33632,LINHA NOITE,commodity,1,131,20%,2019-12-14
34082,UNDERWARE,commodity,2,265,30%,2019-12-14
34407,VESTUARIO,fashion,1,160,20%,2019-12-14
228,UNDERWARE,commodity,1,138,20%,2019-12-15
4589,MODA PRAIA,commodity,1,72,10%,2019-12-15
4698,MODA PRAIA,seasonal,5,151,20%,2020-04-03
4940,EROTICA,commodity,6,151,20%,2020-06-19
15285,UNDERWARE,commodity,1,92,20%,2019-12-15
16208,MODA PRAIA,commodity,1,259,30%,2019-12-15
16704,VESTUARIO,fashion,1,109,20%,2019-12-15
16764,VESTUARIO,fashion,1,285,30%,2019-12-15
19285,UNDERWARE,commodity,15,155,20%,2020-06-22
19288,UNDERWARE,commodity,4,136,20%,2020-07-11
20253,UNDERWARE,commodity,2,98,20%,2019-12-15
21368,MODA PRAIA,seasonal,1,141,20%,2019-12-15
21982,FITNESS,commodity,16,98,20%,2020-05-11
21992,FITNESS,commodity,18,269,30%,2020-02-29
23050,UNDERWARE,commodity,3,208,30%,2020-04-30
26395,VESTUARIO,fashion,1,96,20%,2019-12-15
29944,UNDERWARE,commodity,14,148,20%,2020-05-09
33785,VESTUARIO,fashion,1,96,20%,2019-12-15
34195,LINHA NOITE,seasonal,2,111,20%,2019-12-15
3108,UNDERWARE,commodity,1,106,20%,2020-06-21
6007,UNDERWARE,commodity,1,63,10%,2019-12-16
8917,UNDERWARE,commodity,2,344,30%,2019-12-16
15071,UNDERWARE,commodity,9,142,20%,2020-03-27
19267,UNDERWARE,commodity,6,121,20%,2020-07-26
20114,UNDERWARE,commodity,7,135,20%,2019-12-16
20230,UNDERWARE,commodity,3,134,20%,2019-12-16
20255,UNDERWARE,commodity,1,205,30%,2019-12-16
20376,VESTUARIO,fashion,1,344,30%,2019-12-16
20431,VESTUARIO,fashion,1,150,20%,2019-12-16
20489,BIJU / JOIAS,fashion,1,156,20%,2019-12-16
21107,UNDERWARE,commodity,1,127,20%,2019-12-16
22919,VESTUARIO,fashion,1,167,20%,2019-12-16
23055,UNDERWARE,commodity,1,182,30%,2019-12-16
23621,VESTUARIO,fashion,1,338,30%,2019-12-16
27865,LINHA NOITE,seasonal,3,248,30%,2019-12-16
29033,UNDERWARE,commodity,2,274,30%,2019-12-16
30156,MODA PRAIA,commodity,1,146,20%,2019-12-16
30904,UNDERWARE,commodity,1,174,20%,2019-12-16
3451,LINHA NOITE,seasonal,1,243,30%,2019-12-17
6087,UNDERWARE,commodity,4,218,30%,2020-02-25
8332,UNDERWARE,commodity,6,195,30%,2020-04-09
12534,MODA PRAIA,seasonal,1,162,20%,2019-12-17
15045,UNDERWARE,commodity,5,271,30%,2019-12-17
16212,MODA PRAIA,commodity,1,138,20%,2019-12-17
18212,UNDERWARE,commodity,13,243,30%,2019-12-17
19083,VESTUARIO,fashion,2,80,10%,2019-12-17
19266,UNDERWARE,commodity,15,113,20%,2020-06-23
20076,VESTUARIO,fashion,1,75,10%,2019-12-17
21083,FITNESS,commodity,2,123,20%,2019-12-17
22249,MODA PRAIA,commodity,2,76,10%,2019-12-17
22951,UNDERWARE,commodity,32,110,20%,2020-05-24
27940,MODA PRAIA,seasonal,1,138,20%,2019-12-17
28053,MODA PRAIA,commodity,4,235,30%,2019-12-17
31162,MODA PRAIA,commodity,2,118,20%,2019-12-17
31864,VESTUARIO,fashion,1,105,20%,2019-12-17
33621,LINHA NOITE,commodity,3,128,20%,2019-12-17
33956,FITNESS,commodity,23,135,20%,2019-12-17
33976,VESTUARIO,fashion,3,98,20%,2019-12-17
34140,VESTUARIO,fashion,2,72,10%,2019-12-17
34583,BIJU / JOIAS,fashion,1,63,10%,2019-12-17
35086,VESTUARIO,fashion,1,116,20%,2019-12-17
8131,MODA PRAIA,commodity,3,146,20%,2019-12-18
15073,UNDERWARE,commodity,1,259,30%,2019-12-18
15187,MODA PRAIA,seasonal,2,342,30%,2019-12-18
15536,MODA PRAIA,commodity,1,147,20%,2019-12-18
16200,MODA PRAIA,commodity,1,249,30%,2019-12-18
18193,UNDERWARE,commodity,1,85,10%,2019-12-18
19082,VESTUARIO,fashion,1,235,30%,2019-12-18
23808,VESTUARIO,fashion,1,61,10%,2019-12-18
24811,VESTUARIO,fashion,2,169,20%,2019-12-18
29547,VESTUARIO,fashion,1,83,10%,2019-12-18
31167,MODA PRAIA,commodity,1,210,30%,2019-12-18
34077,UNDERWARE,commodity,2,171,20%,2019-12-18
34545,LINHA NOITE,seasonal,2,162,20%,2020-06-15
212,EROTICA,commodity,3,191,30%,2019-12-19
6575,UNDERWARE,commodity,22,108,20%,2019-12-19
13999,MODA PRAIA,seasonal,1,234,30%,2019-12-19
14655,UNDERWARE,commodity,3,159,20%,2020-02-21
14923,UNDERWARE,commodity,1,243,30%,2020-03-26
15076,UNDERWARE,commodity,4,278,30%,2019-12-19
19269,UNDERWARE,commodity,23,94,20%,2019-12-19
21477,LINHA NOITE,commodity,1,68,10%,2019-12-19
22340,UNDERWARE,commodity,2,227,30%,2020-02-28
22733,UNDERWARE,commodity,1,66,10%,2019-12-19
28361,UNDERWARE,commodity,1,209,30%,2019-12-19
30024,VESTUARIO,fashion,4,99,20%,2020-03-06
31770,BIJU / JOIAS,fashion,1,216,30%,2019-12-19
33011,VESTUARIO,fashion,1,83,10%,2019-12-19
33741,VESTUARIO,fashion,1,73,10%,2019-12-19
34508,LINHA NOITE,seasonal,1,81,10%,2019-12-19
34523,LINHA NOITE,seasonal,2,290,30%,2019-12-19
659,UNDERWARE,commodity,5,131,20%,2019-12-20
11311,UNDERWARE,commodity,1,227,30%,2020-03-25
11788,UNDERWARE,commodity,1,272,30%,2019-12-20
13994,MODA PRAIA,seasonal,2,233,30%,2020-04-05
14944,UNDERWARE,commodity,2,133,20%,2019-12-20
17994,FITNESS,commodity,35,101,20%,2019-12-20
20275,UNDERWARE,commodity,1,66,10%,2019-12-20
20440,VESTUARIO,fashion,1,72,10%,2019-12-20
21226,VESTUARIO,fashion,1,64,10%,2019-12-20
21989,FITNESS,commodity,17,143,20%,2020-03-26
26315,UNDERWARE,commodity,2,153,20%,2019-12-20
29977,UNDERWARE,commodity,9,241,30%,2020-03-28
31950,VESTUARIO,fashion,1,88,10%,2019-12-20
33367,LINHA NOITE,commodity,2,92,20%,2020-04-14
33490,VESTUARIO,fashion,1,233,30%,2020-03-19
33624,LINHA NOITE,commodity,2,159,20%,2020-03-05
35169,MODA PRAIA,seasonal,1,167,20%,2019-12-20
954,UNDERWARE,commodity,4,200,30%,2020-03-04
1562,UNDERWARE,commodity,10,148,20%,2020-04-02
1588,UNDERWARE,commodity,2,197,30%,2019-12-21
9764,UNDERWARE,commodity,1,158,20%,2019-12-21
10435,UNDERWARE,commodity,1,83,10%,2019-12-21
12942,UNDERWARE,commodity,1,108,20%,2019-12-21
15052,UNDERWARE,commodity,2,225,30%,2019-12-21
15541,MODA PRAIA,commodity,1,95,20%,2020-03-11
18211,UNDERWARE,commodity,12,261,30%,2019-12-21
20389,VESTUARIO,fashion,1,145,20%,2020-05-07
20892,VESTUARIO,fashion,1,68,10%,2019-12-21
21103,FITNESS,commodity,2,70,10%,2019-12-21
21971,FITNESS,commodity,1,68,10%,2019-12-21
22069,BIJU / JOIAS,fashion,1,128,20%,2020-04-03
27309,UNDERWARE,commodity,1,164,20%,2019-12-21
28395,UNDERWARE,commodity,1,104,20%,2019-12-21
31584,MODA PRAIA,commodity,1,75,10%,2020-05-01
31857,BIJU / JOIAS,fashion,2,139,20%,2019-12-21
33281,VESTUARIO,fashion,1,122,20%,2019-12-21
33871,ACESSORIOS,fashion,2,104,20%,2019-12-21
34270,UNDERWARE,commodity,5,116,20%,2020-03-09
403,UNDERWARE,commodity,1,148,20%,2019-12-22
6111,UNDERWARE,commodity,5,247,30%,2019-12-22
6829,EROTICA,commodity,4,196,30%,2020-03-14
8760,UNDERWARE,commodity,2,260,30%,2019-12-22
8766,UNDERWARE,commodity,1,94,20%,2019-12-22
8807,UNDERWARE,commodity,4,272,30%,2019-12-22
8970,UNDERWARE,commodity,10,318,30%,2019-12-22
9727,UNDERWARE,commodity,5,165,20%,2020-04-17
11292,MODA PRAIA,commodity,1,135,20%,2020-04-03
14916,UNDERWARE,commodity,2,316,30%,2019-12-22
18494,VESTUARIO,fashion,1,244,30%,2019-12-22
19897,LINHA NOITE,seasonal,1,171,20%,2019-12-22
20813,VESTUARIO,fashion,1,99,20%,2019-12-22
21760,VESTUARIO,fashion,1,63,10%,2019-12-22
22945,UNDERWARE,commodity,19,144,20%,2020-05-27
22950,UNDERWARE,commodity,19,164,20%,2019-12-22
22976,VESTUARIO,fashion,1,174,20%,2019-12-22
22990,VESTUARIO,fashion,1,136,20%,2019-12-22
26368,MODA PRAIA,commodity,1,282,30%,2019-12-22
28880,UNDERWARE,commodity,1,110,20%,2019-12-22
29048,UNDERWARE,commodity,14,112,20%,2019-12-22
31820,BIJU / JOIAS,fashion,1,121,20%,2020-04-16
31914,LINHA NOITE,seasonal,2,149,20%,2019-12-22
34050,UNDERWARE,commodity,1,172,20%,2019-12-22
2477,UNDERWARE,commodity,1,102,20%,2019-12-23
8946,UNDERWARE,commodity,1,159,20%,2019-12-23
13161,UNDERWARE,commodity,3,122,20%,2019-12-23
15289,UNDERWARE,commodity,1,86,10%,2019-12-23
15445,UNDERWARE,commodity,3,276,30%,2019-12-23
17094,VESTUARIO,fashion,1,106,20%,2019-12-23
18272,VESTUARIO,fashion,1,85,10%,2019-12-23
19290,UNDERWARE,commodity,7,182,30%,2020-05-26
20271,UNDERWARE,commodity,3,105,20%,2020-03-05
21182,VESTUARIO,fashion,2,156,20%,2019-12-23
21964,FITNESS,commodity,9,160,20%,2019-12-23
22966,VESTUARIO,fashion,1,107,20%,2019-12-23
22989,VESTUARIO,fashion,1,108,20%,2019-12-23
26911,UNDERWARE,commodity,2,337,30%,2019-12-23
30576,UNDERWARE,commodity,1,67,10%,2019-12-23
32010,UNDERWARE,commodity,1,208,30%,2020-04-30
33491,MODA PRAIA,seasonal,1,144,20%,2020-04-28
33780,VESTUARIO,fashion,1,137,20%,2019-12-23
34422,VESTUARIO,fashion,1,123,20%,2019-12-23
34748,BIJU / JOIAS,fashion,1,164,20%,2020-03-15
940,UNDERWARE,commodity,1,167,20%,2020-05-02
2905,EROTICA,commodity,1,76,10%,2019-12-24
8756,UNDERWARE,commodity,2,216,30%,2019-12-24
15242,UNDERWARE,commodity,13,138,20%,2020-06-26
16169,MODA PRAIA,commodity,2,154,20%,2019-12-24
16584,UNDERWARE,commodity,1,181,30%,2019-12-24
16596,LINHA NOITE,seasonal,1,160,20%,2019-12-24
16979,UNDERWARE,commodity,2,168,20%,2019-12-24
17992,FITNESS,commodity,2,90,20%,2019-12-24
18241,VESTUARIO,fashion,1,121,20%,2019-12-24
19273,UNDERWARE,commodity,6,174,20%,2019-12-24
19367,VESTUARIO,fashion,1,141,20%,2019-12-24
23220,LINHA NOITE,seasonal,4,208,30%,2020-04-30
26723,MODA PRAIA,commodity,5,155,20%,2019-12-24
27228,UNDERWARE,commodity,1,128,20%,2019-12-24
29035,UNDERWARE,commodity,1,77,10%,2019-12-24
32273,UNDERWARE,commodity,1,232,30%,2020-04-06
32971,LINHA NOITE,seasonal,2,134,20%,2020-03-07
33026,VESTUARIO,fashion,1,89,10%,2019-12-24
404,UNDERWARE,commodity,2,109,20%,2019-12-25
5788,UNDERWARE,commodity,2,213,30%,2019-12-25
6314,UNDERWARE,commodity,1,83,10%,2019-12-25
6355,UNDERWARE,commodity,2,69,10%,2019-12-25
7363,UNDERWARE,commodity,4,109,20%,2019-12-25
8753,UNDERWARE,commodity,1,71,10%,2019-12-25
12958,UNDERWARE,commodity,6,121,20%,2019-12-25
14941,UNDERWARE,commodity,3,168,20%,2019-12-25
15008,VESTUARIO,fashion,1,125,20%,2019-12-25
15252,MODA PRAIA,commodity,1,266,30%,2019-12-25
18204,UNDERWARE,commodity,52,78,10%,2020-06-05
18592,VESTUARIO,fashion,1,110,20%,2019-12-25
19233,VESTUARIO,fashion,1,162,20%,2019-12-25
19255,VESTUARIO,fashion,1,236,30%,2019-12-25
21352,MODA PRAIA,commodity,1,76,10%,2020-03-09
22031,BIJU / JOIAS,fashion,1,74,10%,2019-12-25
26311,UNDERWARE,commodity,2,77,10%,2019-12-25
27227,UNDERWARE,commodity,4,255,30%,2019-12-25
28713,UNDERWARE,commodity,7,191,30%,2019-12-25
33265,VESTUARIO,fashion,1,190,30%,2019-12-25
3037,UNDERWARE,commodity,7,115,20%,2020-03-22
4218,UNDERWARE,commodity,2,159,20%,2020-05-23
12484,VESTUARIO,fashion,1,117,20%,2019-12-26
12567,UNDERWARE,commodity,2,69,10%,2019-12-26
12727,MODA PRAIA,commodity,1,87,10%,2019-12-26
14975,VESTUARIO,fashion,1,108,20%,2019-12-26
16057,MODA PRAIA,seasonal,17,226,30%,2020-04-12
16092,MODA PRAIA,commodity,3,334,30%,2019-12-26
18002,FITNESS,commodity,37,334,30%,2019-12-26
19353,LINHA NOITE,seasonal,2,116,20%,2020-03-01
20282,UNDERWARE,commodity,1,82,10%,2019-12-26
20398,VESTUARIO,fashion,2,197,30%,2019-12-26
21090,FITNESS,commodity,27,135,20%,2020-02-26
21288,VESTUARIO,fashion,1,121,20%,2019-12-26
22231,LINHA NOITE,seasonal,1,61,10%,2019-12-26
28953,UNDERWARE,commodity,1,145,20%,2019-12-26
31138,MODA PRAIA,commodity,2,221,30%,2019-12-26
31151,MODA PRAIA,commodity,1,238,30%,2019-12-26
31168,MODA PRAIA,commodity,5,234,30%,2019-12-26
33985,VESTUARIO,fashion,1,284,30%,2019-12-26
34572,BIJU / JOIAS,fashion,3,62,10%,2019-12-26
34678,BIJU / JOIAS,fashion,1,91,20%,2019-12-26
1050,UNDERWARE,commodity,1,166,20%,2019-12-27
2510,UNDERWARE,commodity,1,64,10%,2019-12-27
4184,EROTICA,commodity,2,142,20%,2019-12-27
13067,MODA PRAIA,commodity,2,193,30%,2019-12-27
14490,UNDERWARE,commodity,6,207,30%,2019-12-27
19274,UNDERWARE,commodity,3,128,20%,2020-03-20
20381,VESTUARIO,fashion,2,333,30%,2019-12-27
20738,VESTUARIO,fashion,1,171,20%,2019-12-27
24927,VESTUARIO,fashion,1,93,20%,2019-12-27
26380,MODA PRAIA,commodity,2,233,30%,2019-12-27
28359,UNDERWARE,commodity,2,200,30%,2020-02-28
31831,BIJU / JOIAS,fashion,2,333,30%,2019-12-27
31905,LINHA NOITE,seasonal,3,196,30%,2019-12-27
32086,UNDERWARE,commodity,5,239,30%,2019-12-27
33362,LINHA NOITE,commodity,4,184,30%,2019-12-27
33974,VESTUARIO,fashion,2,189,30%,2020-05-11
2086,UNDERWARE,commodity,9,124,20%,2019-12-28
